,signature,type,source,tokenMint,collection,slot,blockTime,buyer,buyerReferral,seller,sellerReferral,price
0,4Z7TsRJt4snrEaf9AeZ1Lka5TskkFb76KEdWaDdeatsqauveSnHJCT8cctJpkXpYYWx4Q6ZEkUzgBgVqropsyMXj,buyNow,magiceden_v2,DPpgiK8k2U9iyrXkQMYvh2Me97NQRs7Ke7KQVMBxXuEn,justape,137898313,1655477975,Amx2sDNM48TDbVxfPLEKnd5bQnzG2fCgBuexxsQRy3tR,,D6CczxHHN1EaNS6gChZd2Ue6ANQkvQDAx4CVXKRWBmbD,,6.5
1,3uhZmBe8ftY3gA6z4TizNzrk3PeDXR2UbmuQgR1jTxri8eftxSw3fk9FEGs8oGEdCbV9ygx4zThZDXo1RqF14U18,buyNow,magiceden_v2,Fs7ZinuyFsXCGNVnWJBoXv6JLXNtuSrVDAmn6mqXfzZg,justape,137897155,1655477201,AwPCaGNbA8krSw2srzUcquvyJcW7ZHmAJqbvcKrVn4fX,,G7Ect2d34XWm1zqfYG912VF7WEEi7eBsRPXEcoQ1GcQ5,,11.0
2,Ti1Q7rATuTytrF8iN39owwEne24VGcwKSF6uGXjspJujMN78NyuavrKVCMzSgjr7KAnt3DszHGf2mApbfUsFRqJ,buyNow,magiceden_v2,FgtF5qTD1EdNu2Hs3h5TDnsYDvzofWSk5niTGsg2ctD1,justape,137894977,1655475722,82jYd7xtGFQyizBg52bLeKyHmPGpuHwt7MquHczAmvx1,,6cCZZSHkRKcvi4mpiWEHXKhvkakbS5y7hau76piWgKGL,,8.8
3,3GgjNRorvtEb394sft7navijZUk1eeA5KWKb78PExJQuXRyg9TjLs8HpLMHhEGHpZUq5GHvsBDixC4rpGze1C92R,buyNow,magiceden_v2,DsCGEnosx2TuQFEGAB3C3MUttKXrhXw66q7iCBm3ocG2,justape,137894871,1655475648,AMs5X6mHgX3b48NQCSuASt5NTmsgdobuBE1bR396ifEt,,BNdoqznXpjhLcExhyFUxfvP7Vt7xE7ADNFwk9xnqXaVN,,7.5
4,3vUB7EJFgHNiN11ZEGytJjcTB94yDNryku1jk5fe2viUQdceiCR4RNaECphYHKs4JKiGaRyDcjfKK6EbZa8idvDG,buyNow,magiceden_v2,C151X8e4QjHmWEqte9p9SdGH94eAcmfh3Ku4qTRcu9h6,justape,137892628,1655474093,4mXnKDTDVsj1H5GxrAfEyjKU3J6bUwF2vrndL8sZ7kRg,,2qKXooc78wL96vQwrL1zK5vT3CMjWx51ZTCUbWGxsXTy,,7.6
5,4HQEBzcacnJ5b5Be7eLKEcbmzAwgHDfg2ecfYChUvd5MkRitQiEw8trwzc6bT9hY6ddZeFRqbEZrbPUA1gZ33Jwv,buyNow,magiceden_v2,9bZFmC4BW482WYZ1PD4A8G72Phwmd3pCtTfTjMfpiCtv,justape,137891312,1655473185,9Zu43VnurNeihBra1hUrJvNtzEJTxuZ6NdkHYbR1i4VY,,2fwR8JZwa15CvnHShbX3Ei4tay6kXVj6rqZydLWocQvd,,7.69
6,2gaXMRdvdATQNcPRQcqHvjYmmW793CAVfjmecxTws5iP5h9LqjeWQ1EN3z4HsWUqLx1ptgi7zbvHk7YcJshfdCRE,buyNow,magiceden_v2,9qV53GZZ5UGkFjtb54d6qzgHsEGuEctRzFZbN7GyP6ss,justape,137890928,1655472926,9LkA9jop6hfWNJEzGQ32VyvpfZXz2TXHBjp79fdyAQ8b,,J1H7NUZZu8DNN6WHosbHH4RKWWA39CTaEMg2VfB2boAh,,6.99
7,2CXe2sUacQKWDFv2jvgxMvupmcEHjgtrEtjxJbsp6JctyidHVCqjQpP1Zm3iJXxpUR2nvZRK2igwUhHsTNp8hi9c,buyNow,magiceden_v2,C151X8e4QjHmWEqte9p9SdGH94eAcmfh3Ku4qTRcu9h6,justape,137890057,1655472347,Ct2Uhc2STAjQoQLP32Ra5b2hM9uGpz44zAsfoy1rZ3b,,49WGRu1XmDaU3PGmE1mWtN3VwykU5BTkzmMStuinawM3,,8.0
8,43uikSXfoN3mJ9CQEZ8RbymogQ9pMbgigSHnm1TkP7f4UHviywdXNe74MjwEW6S3j1xQ32a2wrv5bYU45Nf4D6Az,buyNow,magiceden_v2,HxhtukBNraPVRZH9Zbxr4JmphMBsWEPeybg3qSwh6xVU,justape,137889898,1655472231,5EwTTQHwsncz9HZ84ArCfLNue7ehakuCLwL35mbMSTu4,,Ct2Uhc2STAjQoQLP32Ra5b2hM9uGpz44zAsfoy1rZ3b,,6.6
9,5zAsjYqS9UxwRurB6jdhRDUZdmEkKcZhZ7QHWr7so1Uk3PJXfx9eVYBjdWyUyEdS4W5q1Yc8oZrS74gWtPSLKqxm,buyNow,magiceden_v2,J7uj1G7C4iXcjQDJcZbZ1eMg23EcSPsxw4dc1AG5Yxg3,justape,137888861,1655471530,5u6EnRxKLSNXaftJoME9uRJ6UBMcLsaF4T3rnzUd5wg6,,6PRvzsoSyK5H8BsYY6b8ppwLXXppKLsSoFQJo8bZFa3A,,8.49
10,k8Xh2RxvyLH68zbAnPvRu37dqxpUQ2CmQJ9UZ3fJZZ6fCkQb4sDWXnjPoU4MGZcEcJSVY4XBFFVZyEBT9bic7T4,buyNow,magiceden_v2,Bhog88ZqoQHcWk5W9HpectDVsDqnr9GAUTUpYYYJ2tgZ,justape,137887835,1655470800,BByoDA39Xk3g32u2Pjoe72nEPJUf1GMdJtT2o9hNjsvx,,J1XTc3FVyisrtSbAk2ZQFhxVQjCuZTAz4yFi6vQLcsQZ,,9.6
11,2HPMU8PoVMbJweLiTnDRf4Rh9mSHhbPNMuEoaGh6DpayYX6JVVoogegTT7sbYvfyweZWXqToxrPiwUkmjchrXX2F,buyNow,magiceden_v2,ApachCUrVy8DtZdUHF74zq4VYC75yrThd3tcwTxpeB7Q,justape,137887675,1655470700,HReUBi8fChsereXucLnSgN7UU64x7mZeaGvCiBaHDgwF,,FLWEvLEe9DMLnK34ehKqxwPHWZpctRGw7pYEQDx4znZv,,6.99
12,3AKbp1pgY2wPxeYnsfnEpKjU28VkmHSbaCqjVmqDECutEgGX7m4jo3Q3xkCzz1ZY7DrFXDUeAufT4558qCJinLiW,buyNow,magiceden_v2,A5gN6KviYjUAJ6xXaZbMurbZxkQgZ4g7aDjsHEKbwoco,justape,137887094,1655470303,31CCJ2rvaAphgbVjmjJA5HsVdGnrbSncUZuicVCdTErU,,3kifLX3DdykP2qK3TQuzLLsbkYswnoGVC1bUYoTkxQDR,,7.0
13,4NxR1q5WC5RLctK1eQW229G6LUMbXz7vuDLi2N6dfJeRoM7XvFPcFkMwRNUaq7JNvLpJEJ5VenTLUbTKqQtdHtsb,buyNow,magiceden_v2,9ej87YmfyVDewLWczhgLFiyTSH3kz7xJ4sn6uQAfroRC,justape,137886846,1655470142,DiwWtpshddYHJTtaGKtSnA5zu2LDGFNQuZcjSajvR36j,,5jFsr8r3oMwJ93hK4hsn1eWVMLCnjXSRnpGUvLsxxvmy,,6.7
14,3QzBU7Lg3ufPPGTb9FUy9HtiGnpk7zmUJZCPCmD4bFqhoSpv4mXHgHs3zDgdE9tfsNVYBxyZwiw3ZoUk7uwk3NZG,buyNow,magiceden_v2,4UPUM7KnW9nYqZZXUCwy7oXoPtJRbUfZnwsfA1v4xRFe,justape,137886818,1655470123,DiwWtpshddYHJTtaGKtSnA5zu2LDGFNQuZcjSajvR36j,,2m3TSt3K5WbW4HyVdtB4vgr5jcgjWuL3aCvnefRUJG5R,,6.5
15,2FG1x5qmq2jDBDZbc5RS7HhB5Z5pWfD7WsSCZwXnmadTTNX4aFESCzojEfiwyRjQ6KFaCwkWtES9zc2KPwX783gt,buyNow,magiceden_v2,6inoNzzc8nxYnCNXbSLpssN9XXFyWtJ2ZiKnymYPqZJH,justape,137886492,1655469897,3TJYWxRk5sgaAbEXXoYEsUy1QNHZETsnEMsMmezzERJg,,CPVvkYih1MGcdZvKpJ1QkciXkwaSyuCxQz132t23ygFn,,6.69
16,2HRwwPRcNovvm3ZQZEL8ezSA2kG2evhvtuK2j7fJzTVWxFGZU7kuNjeVrnyK8LSWu2poXejc77DqhHpWPmNPSUg2,buyNow,magiceden_v2,6RX3UK67CM6q4cRArTpj47hPBDB8fvM8ehZNayAyosLW,justape,137886470,1655469882,3TJYWxRk5sgaAbEXXoYEsUy1QNHZETsnEMsMmezzERJg,,fkLq7q3aHLRxt8kFJbgSKWXYELm2cYedRvgstw1dSS1,,6.4
17,5idwLMu2RV3DWphnNMqZiWswUPX5snb1ZsQnCsrRDsJcSbwXLWDhCxiNLdeazb9ZQJzWfdZ4XFHoVPDzxcba8bWA,buyNow,magiceden_v2,49o9JHoM9DSXgWkcVtfT2WXPvJSqnkhJbLnhn3veGQTU,justape,137886352,1655469803,ZtuZPBeVLtZDVZKwX7WUu8J5nZxnTGRh59xwirswtRe,,fkLq7q3aHLRxt8kFJbgSKWXYELm2cYedRvgstw1dSS1,,6.4
18,4359zhRhY8dmEQqy1zRNqNMCfKJ2zMWChFv6bJXtCvUfdpeNJnjQfkYHGqhqTBxyRZo1i5Hk3tgnJxaTEsBiWfwX,buyNow,magiceden_v2,Fjvxx5kjmZUEiwMcUA2Ye4MCrrpX215AhDZzBvGzkhcN,justape,137886247,1655469729,3v9wFfKveMeMUamqj1HDDzgJqtf7YT6maseH12seMeVF,,Fz1n2xF9CtLooqnoRunsKGjASysU8MdM9vzEZRMvcfLs,,6.35
19,2w2uFGhkQcvfoZYzGWPW42BgpZ39koJkexpRMNdRfyi6Gc66DhBr58ZcMtfPK6RkvdcEe7A6NU7uUr4eJU5r3Hp8,buyNow,magiceden_v2,DuaQZw5ejR3KVFUSXsYYByWHpfi2X3YRHU3Hw85ur8CR,justape,137885807,1655469426,GrGWVVLxixq1e8WhVD93DQBQBj7xAeMDwaTGUmwmkByF,,Yxhzfvyf5J6Lckzro3GcbVXtLYM9a5VqwhGC8qLiW3n,,6.34
20,5uwnW3UGegwgHeKQiR1Bg4PhE8f5WgJHc2zT29iRZ7G8FiYFWCiupQuoJpYULon2AUYNqhbbH1mPVNzUicporACR,buyNow,magiceden_v2,4e8VuPLaB6pX4g7mF3GNXkdT1J2txDVUcTwkMUSCA4jw,justape,137885512,1655469225,4kGmd4Gj56pvm6ifaYY7DCuUt7bNe1UdmEPY5gv4DeCj,,9AWqS4aXzkA9ExawxKnTFHDXuLE85rzgezS14wecfi2t,,6.0
21,Zeqf8VRY3NRLonHFUTkHmqiuD4KmvNjWzCcwyjgNJDYsCM3pS1RSDGLMBc676zXEzvyYSBWoc9aK1Gmb3nGyYiB,buyNow,magiceden_v2,HSxuycYL8NkGjhRyiyZL9ZYULWtGyvNoYbLvr6D6Z9aH,justape,137884960,1655468844,HhVKV5ugoe16LcGMV36s7W4ehpmrQvzaTAerXDCJBNCC,,H3iCWoc9XHzniEq8dWKguUWU5qgArMeq4mWDzipdWKBF,,6.5
22,26QS1FygnZ337s7d2NQT16rggPR8jF2NER3rMeqQWd5uMSX4U1FGPTY6LUL4VQznFcScFFodekU8XYDps5hoFbUB,buyNow,magiceden_v2,GVW2mwfmiGHDmc2bZrWUks6tn2gJ6aXSysgi5oPB5Uqd,justape,137884570,1655468577,EGnKSY8efkmWvb6hsQ43pHWzC6UkKb6mH6J4PyDwGwoZ,,4JvRvqAZTLzHxEF4u3c1tNchYS47uXiCRgrYtfYDavtD,,6.4
23,ziBzko2Q5hFMJmmxaztnSuorXuU7DoXiAjaVWpf1RrytMBGkxNQ97WLUDo6RWeYnjhPdX27cy5zi689qvXpA4QN,buyNow,magiceden_v2,4PZWjpJVZeZGGqJaPs2ukTja19vATTkKjbgFZcVUNNAL,justape,137884277,1655468378,9sYXCAzYyeHhWvxZk4riEwoPHsovvvR5Ff83VzQLwDLr,,49u8FyjsYfG2gdsYq5m4yQkzk6tsBSNKuv8uUC5PpdF1,,6.5
24,5UKYogJrdSAXspyXa2CqS1HpT1ZHsnhMysBL9fQNcymoHJvQAd7tvZsxJbU54m3Tdg9N7AcTHEdAYHmhi55fScNB,buyNow,magiceden_v2,DG89pqEgRSqh21zKUQqdK18kNABHPnJrCuQ4nMqWbMwD,justape,137884277,1655468378,9sYXCAzYyeHhWvxZk4riEwoPHsovvvR5Ff83VzQLwDLr,,9AWqS4aXzkA9ExawxKnTFHDXuLE85rzgezS14wecfi2t,,6.0
25,4xBCrBV5xPWibtUDpc4Zaqve2r26p732fkaC3mmWavwm3kwwMy4HAtu8sugLdNpmqNSJVtF5C2Nkq5vqJV8SKSnC,buyNow,magiceden_v2,4hb1Vf5jFJHwrEzDXEqKMRy7kvobBqK9Ds4ZonDqPLja,justape,137884275,1655468377,9sYXCAzYyeHhWvxZk4riEwoPHsovvvR5Ff83VzQLwDLr,,HReUBi8fChsereXucLnSgN7UU64x7mZeaGvCiBaHDgwF,,6.4
26,5YuiKv8aRGETk2Ka9z8Dwn3YJSNzrNXFiUqufHGg8CdxJXLDrXC7jRxHAJdhC8Vk1LEJfckZApvK2VhPgAF39yrn,buyNow,magiceden_v2,9KGtD1KpgqfZJ25j842gangS3hGzXkMFHuqpws57d6Vk,justape,137884275,1655468377,9sYXCAzYyeHhWvxZk4riEwoPHsovvvR5Ff83VzQLwDLr,,3c6JkzPBxAkf5P7T8qkzejPKvzNJsG8MY3wtx7TmYsu1,,5.9
27,5SVPbombV6a5VfwKjNHm6ZApjPSaEdB4PkfaBqigvUwYknEYRNK7v5WLX8DpjNugv3bb7DzuyCCQu3N5kg4k2dm4,buyNow,magiceden_v2,7rUAqzVJeCKDma1aF1VGnqPhrwbUqQdcS8bUcsAfHpqF,justape,137884274,1655468377,9sYXCAzYyeHhWvxZk4riEwoPHsovvvR5Ff83VzQLwDLr,,4JvRvqAZTLzHxEF4u3c1tNchYS47uXiCRgrYtfYDavtD,,6.5
28,2AZte6DS8xTmyzTEescSHydRXjKyeY8mG43RstcxPybJdPnA36ei5o9eFsDvvwvcTFXAbTt4rKfNFb6VFTv3tAqi,buyNow,magiceden_v2,DuaQZw5ejR3KVFUSXsYYByWHpfi2X3YRHU3Hw85ur8CR,justape,137883998,1655468190,Yxhzfvyf5J6Lckzro3GcbVXtLYM9a5VqwhGC8qLiW3n,,H3iCWoc9XHzniEq8dWKguUWU5qgArMeq4mWDzipdWKBF,,5.546965875
29,2HnVbbrZ4okcLFvcMHoXWhZNi2a8V8jHUX2K2mkFzjZ1JtsiGxXehczC8KhpvqUyRfQme1ydEY59NPJ3F1UxGyiu,buyNow,magiceden_v2,6inoNzzc8nxYnCNXbSLpssN9XXFyWtJ2ZiKnymYPqZJH,justape,137883841,1655468083,CPVvkYih1MGcdZvKpJ1QkciXkwaSyuCxQz132t23ygFn,,9AWqS4aXzkA9ExawxKnTFHDXuLE85rzgezS14wecfi2t,,6.0
30,4EaBpeMcPKomdWWsf7EcVvPP5UyJLsUjZfaKaucVvtf8HsXL1R7UrvjQnwZncHEi9Qe6xgeCudzxcnRbEhABKN7j,buyNow,magiceden_v2,BjNPjByFkGo9AtdArk2XgRCRe3vEfnEK2it3WrCmUGMH,justape,137883460,1655467822,81HgkYAkpghJqUQWBTCetwUAH1bPSs3L5KXvQDeJ7ypj,,3jgaZZRwwKamAKshjoWiGEG3AaEAHcyAoV3zuKaWB9bG,,6.4
31,5ujkkpk4WHqCSxVK1xquMzwH5bPmuaYg5LEkGRizFjGiUauVyE7X7EUsJ7GCCmaAD5ZeQUYyvaicLnoSpMpKY5tS,buyNow,magiceden_v2,554goCfuZdHA5DfmYMzTmVqks5TDqwJBYWCyfEo1ckgc,justape,137881620,1655466588,EgBB9ZZvSjFRF95dCY6e7BV5xTdAiycWV3EJhFRFWqeF,,H3iCWoc9XHzniEq8dWKguUWU5qgArMeq4mWDzipdWKBF,,6.9
32,m4vk8rx3oU9nhpiYLv25FqqGXjrvkVqoJKZkeEiWQiukfpsYj7F4ppmcRUbjKNYb8rEptAP9kvSPnZuwP7LpJyk,buyNow,magiceden_v2,5dCNrfdAnckjDmHqigSZ2YrFRbZh2TVGNv5FHdWt3Sjd,justape,137881499,1655466507,9qfX1krVCr2schREZ21cq5VGWCvzXioSdwrnciftQ35N,,BNdoqznXpjhLcExhyFUxfvP7Vt7xE7ADNFwk9xnqXaVN,,8.0
33,3ERippPqoLFMzeh8Kg4RVAU3XHyDK7UxQvyLm6MnFR2YuquJxmFKrjb6PMCiXzKjjQDmJkRa4DdncghEJ72ouyVi,buyNow,magiceden_v2,5SvmhqHEne9ugDY5Hjs4nMnH7x2Krf7YMWXLVrbVAnpY,justape,137880686,1655465962,Fbe4XHyVxwEXMYDHujD73fv1XXLoehTtCvj5BePwnkgZ,,DLUaUqTZCWDt2UdunK7uYHY5kNW5XEmCB4nLPXxHE9fr,,7.0
34,3GeAnuKGmwC4rHjwmndaoh29XMNHP54bAPpq4h3zXovmyuxcrHGGQWfUycU9UiCqDF4yTGQhsVCiXvWKmfxtZwLH,buyNow,magiceden_v2,5Wxw6kVvx923Pca1Ny9a2tKANSdGXugPH9KpkZDk1peT,justape,137880490,1655465835,GcKfNuVbVgiyT8i7TRudGjJYCinpRmwon514rs1WqQaa,,EBTnwrujazD9QopETtouZPnRWYL8gfwbpGY1Ln7heGFv,,7.18
35,48TxnPp4xTrn8hbTL2D6LHBFSJ3KRPQwuPqrKdboiPcYaPHGVXcZYU7WfuVKABUEdRe4rmMNiSihb3EuscdQRxpv,buyNow,magiceden_v2,G9ZC1ZMShPtaeDADPxwK2DXbcJ9BRB48L5QN7zgZF6Cu,justape,137880360,1655465751,FPq5v4EvFxtwiHuPjr9T29o7Hh2irDnZbERr7NvnU3Pq,,8NnEU8qsWnNRtA9Ee2yDYThkM5AMmfLf7uKWwaSqnvT,,7.19
36,4si33zoPS6879xTwGxSLuAKfMsLY6uL8h8neQMjpRsNTAthenUWcQXLyJC2Jea8uoRNwbsayw2Qm9EbgDbHkXhaE,buyNow,magiceden_v2,2GLbTLNYWYcfUUmULuRq3ne9Gtw6mXxUmTZ2pvnQeztD,justape,137880190,1655465635,E6JcLZb5mwnr2rJMeCJJovWKB8XD6e9hrmfgXrjMAm5N,,CJxfNXtdM1NJqTm5AGN8cdX1oXL6UA2FnWbiCQV4w6Hi,,12.0
37,2iiPWUeVFeGW1sXpQCvisnUyy7jVumoBS979j7p3wbabZqkidmEWcJdLZnTBR8s1LVFacrNGm8DzajT6D76rwPw,buyNow,magiceden_v2,HbXdgYGik7rmA54KSKLkWvNmKC9vhuHAWHdGcCTuz7fn,justape,137879345,1655465066,G4kqeg3NQSK53Y3gJmqjoNfeAsjB6e2YE1fU51BYjk6g,,H3iCWoc9XHzniEq8dWKguUWU5qgArMeq4mWDzipdWKBF,,7.2
38,29sbEGs5cbnhTdvmJNkPodrfKHBz3HnMyKbb94pMuJcp9dYXfV5ADXG9mAWsAKHW1kdZiV2gskYGdAxBNSm8ukmy,buyNow,magiceden_v2,AbgQ5F48sxMBkLEN4auviUwbmPVFFYS2moddVysVi3Uw,justape,137878966,1655464808,ALrX9TP3c48KFeYmSPYzwUJbGZFaSZNbiESrFQugBtUv,,3u5DCk66SurrWUsjj1SM5271hxLvLURdqDLYJiEGrPz5,,9.5
39,2WSaFkgKWWxnVPeQ4xVfvNBxt5hNBj34gLmgCQAaXBkbvTkEcamAoBjm8zsUdY4RGFThKvmM6kcFJo9pQ7o5huiu,buyNow,magiceden_v2,7VMLJJjNv7DbtgHbogxeTtwvZjLSK5jkfrK6xF6VGspN,justape,137878842,1655464719,9B1nqq5n2rGbJSQqkznBumuVZB7dH4w2dfVAUdyCzJr2,,9Du6KLkAc9aCzTrjzZ18Kqb2zpAYU1Q1EhAN3rKFNNRW,,14.69
40,3Nu1o5tDecorv1TRsSNJUCEUjr5j3FT8mc4nSY7c59cBMpdNx78YiNKw6W5WhcGyibC4ugWekVcXtu61Nrp3nm3X,buyNow,magiceden_v2,3CQa5sBf3tFsBVDYa49qEbXfutkk7f8eCrseT8WF5iL1,justape,137878255,1655464326,F8ob11JSB8j2hZKx2besQecfMrn8heB6P1kD2GP8tzmJ,,4JvRvqAZTLzHxEF4u3c1tNchYS47uXiCRgrYtfYDavtD,,7.3
41,5r7NEGg78Ltz7t4erM2Aw3L7o8DKru7WnSuCFPyPZCiaSCpoyW2qheZy3xPC6VjRmNyNyAPSGGCGihjQy1Ng9GvK,buyNow,magiceden_v2,9UAkeQiVCKaUj8kGHPuMjSFQyGvg6cpvzFanqoDhfQ3P,justape,137878044,1655464181,DExXF7QWVedez1drwzf4TzQRN4ymVJFVwEJMM9w28EhR,,DNbtPW8PdHtaTbL1twtvnCg7TypmFSxeMSiSQ622qUGH,,7.4
42,fvm2mZrZbRrCZv4q6ChCYifK4nawRXTR4W7zPZ7JRSGSsQZXkiMjyNaCG1bvo8VuWk2eA3JnVvcNivVcfDc149c,buyNow,magiceden_v2,Cpv9jprvv4pVMyKiGmuCQDuscNJdoSxnxFvEMurx3iUL,justape,137877934,1655464100,57uDmX8KrmpuiQ6e8cNAKmcpftbEYDLTt6HDzr5y1jKu,,yiTXbdUruZJ2DtoAui7RPp9j5fRD8WRAVzKd3bd3aFc,,9.0
43,Wt9QUiVYLgZU6GJp4we7F4xsQMniRvEffKxRptfT1nYrvgu9SxDWffV1koe8aZVA9nfKFXXDurvzA7S5KKAh367,buyNow,magiceden_v2,Cp9LWYdyVWThqXMY8JvcwWKA4pBn7c5ofD5EMh53Uess,justape,137877784,1655464000,3Y1pffknvKcac3REfLqwDEsrfeCiGZutq7TwP6bhUp9F,,49u8FyjsYfG2gdsYq5m4yQkzk6tsBSNKuv8uUC5PpdF1,,7.45
44,47nwT12vW9BtcCz74tQ5GNvCLHtkpfrF2iC2wzhXpncLsceSgr9GwyA4t92zSeEnWRiWgrhzvPPaEXM9aDFLTxu8,buyNow,magiceden_v2,Bx6jjdeY6iRjfDAKG9QW6x6rsiDSpSFZ5TH4x56Ms8eg,justape,137877660,1655463910,HY8eM6PFkyfyjnrtQcyCxTZ1Rx1zi4zmPxsHh2gkCGkJ,,9UYs5PXQsW9RJuu6SGxiXQsh5Re16MV4nUNiBHYpMt9D,,8.69
45,3tRXY6wVWm5dL4fUeshS2E2MzTHZKaR3415CwAWKtSLkV5qdjGWLmHC6FwK9ZVJwt6wTvS3ssorabV8Hi9WYzg1F,buyNow,magiceden_v2,3zicnyyksj62FAoLxdonRLn5Hs6F15PWtyKqRha8VoqS,justape,137875434,1655462471,5QshLSX4WFiMqAShfB4udM2cZMTYn4kwVgKBeNjQt58G,,Cy6YfRzjV5FNPKNXRWjeTyuZHSmpLJ9FT8CRdjtDmZdX,,7.4879999999999995
46,2iQM1u7L8ZGommJWkxzvDcFrGETgJZnAGmLbDXMEKkT9GAZw1115dumVqYi28G6cNqJaumdLE9CHrKrdM9WC2yUF,buyNow,magiceden_v2,59mTQbRDCDk9uRjGjvEuK4tNruyXGRn2Fr9WKZHMuTuT,justape,137874484,1655461831,G6aZGV2ruRjysL72swYwrDZGYiUt5UUzXhs5yoBz727y,,6Unp5SoF467xreZgj1P29NqPigQHC4UXCS9gtRYNsCBp,,7.99
47,3L7BpqGsjidM2XprtyaL5UXdERHKRXxcehYp9nt41GdvQufs97uhTDebza2Xct8CSXpFbDvkrN2WZKbV5TRoueUp,buyNow,magiceden_v2,BkJkvfmEmVK17nYrPQhG1jACPYZaRmD29yMJjeVqdEMM,justape,137874394,1655461767,HkuCJVUpKJNeNRrdaAQcHZcebHAkdj6rSoJJBcsj44ay,,97zFVo94g1USyPUaiEYVerU3fAGkBUxJjz8VdXAi46EJ,,8.0
48,3LaSopNb7DtuYooqN7tao5P6H2hBiYdUHavhMx2EaHs6uQeEZVnM2qpSkMVfNhwGuhrS7U6rhi8kuCJk4MHbZS4r,buyNow,magiceden_v2,AyNL6ExrVDkeBAvNWJhEYCuT5e9zGSBBfWsn1KFzsEki,justape,137874331,1655461725,4keu3zYtdahhfkyrLugawQ5XsrUQVyuXCa2vntcsjwqJ,,7gHhjjbNDZp8Vb6qog1ts43bVWvUYLZEaabNzn2sEMJS,,7.69
49,5LVBTDFb2HMRW2Z3vzsx1W9ZkiXX5La8zrDRRpTraVyoeYUtRNkvMojzrHwSY8x6e8Lgtik1VPg2shoz8z9bmTRt,buyNow,magiceden_v2,BzhvHdZpqGUFHVqiDtze8edtMXnqPzdf6P46gMiNCo3C,justape,137874159,1655461607,4Wcn8r6pN5M7pLt5Qo5HNufFWwLEBc9ZLwPpYi3qDQG1,,8k1bDEDXdezybWU42RQDNJsN9eT9Nevpvv2VdrqevFjw,,9.88
50,3BtvFpdL9FK9F46eeTRshVrDqHu9xTVwohZfUgv5jE77LeoSprMdvCSU8zrPpdyVYkgxkT9Je8V2vKwcAN2mZu3j,buyNow,magiceden_v2,HHDGp1rn1Cj3vXMvKwpkDQKFF1ypidxh5ngB4WDgo5DB,justape,137873610,1655461231,8YjMoj7NjZFu2cK1xArfnwfNmJRxXPhGJTUYXK4zQwMi,,8VDwMAApJ9xB8MWwTXG8BERoMDZuSNgd2WGftkXGKQ9Q,,7.5
51,yTstqs5NQgcQJagvGZT1HoTTj3q7fnomXmV2t5ri3DiWAJnNezMMmEMWa6y95NgJeNpsSibQ1yHQEUbs6mnsck4,buyNow,magiceden_v2,HxzafNLzsBmPCdonCd4JjDq64BVojCKueCyxeQiwjTgV,justape,137873477,1655461128,C63WJHHR1gqqeXAuMqG8Qthw8jy23Lg9CMDfufS1s9Rb,,HcszDzgo17X8UeBLdjP1h68Xd1xzVom8ng6gXXXnt2wp,,7.45
52,W8Y8U3mQF5xhnxQ9ixRqm9gLaAHdFeFrVg6wZVzTuRdjjo7vJH9FFkAQvecL4CAodpg2TT3hGJkukr8rG1xqHGt,buyNow,magiceden_v2,4XDxmN3TLJkaWWgcz2mDCbjEkTpr4qtYAfXwfk8zAeUM,justape,137873435,1655461100,5n3RCCiU9FfdwLBnuTZtM5N2Y7rMYqAVREikabQvRzuq,,GxJ8WrRSjXZ3myCcZE3jDPfESXXjrNLw2GJHp24eUNAS,,9.5
53,4CA1J42LribYEiM7kb9QQxWWAaN7z25cWn5JN1YncJtqqAL7XWweBW1dCYKJw4ke3z1L6CHP5FGadmbM4oukCtuk,buyNow,magiceden_v2,3yc4A8guG6qS7HAMGhc1xxq3Jve6yB9Pa3bVwQhsiZcA,justape,137873410,1655461083,89DGtkXhoMyaaSGHipiULR4vZUR1y8i6Je49tGxMEU18,,3iq5X5pPVUPWdW1R3BczFKcUUu6RCresTRw8hUWmhiNR,,7.3
54,X8vZsmNMjyv9LtbRNPyVojHiHzr9dfWu8sS1Wm2fy2JUNGcxqoGHudwpoDevrefsgxUm3UsHkai1XZnQ27VLSL2,buyNow,magiceden_v2,HGDHzcDYGMPWKKHJVp211Kgh5gP6ZHhcE9P7XxHM2dxs,justape,137873188,1655460930,9GTEtrJGzn3VzwcHyzwMchq5wCV6QhVNvV1Dnr7hKsDE,,EvSHz72JbNnF6rRD8pjmxXXqpjJLAYtdH9YKWoxRXqY2,,7.32
55,3d3VP8832qUqA7RGymU8ayAX5GuhG8ZoCxDPkXxxQGtK4urL44ewzDpsq6zZjXRVsMG5kGdJRB9LDoMnMuCnzwuH,buyNow,magiceden_v2,5aEcy4pgHHXTByHoPuMDsQgUbbXtyrvbBgj8nnens6e,justape,137873183,1655460927,9GTEtrJGzn3VzwcHyzwMchq5wCV6QhVNvV1Dnr7hKsDE,,88HfG7e85UEmHmvbTaYYuUmzZD8o5PCuNdaR2fcwwY3Z,,7.39
