,pdaAddress,auctionHouse,tokenAddress,tokenMint,seller,sellerReferral,tokenSize,price,expiry,rarity.howrare.rank,rarity.moonrank.rank,rarity.moonrank.absolute_rarity,rarity.moonrank.crawl.id,rarity.moonrank.crawl.first_mint_ts,rarity.moonrank.crawl.last_mint_ts,rarity.moonrank.crawl.first_mint,rarity.moonrank.crawl.last_mint,rarity.moonrank.crawl.until_tx,rarity.moonrank.crawl.until_slot,rarity.moonrank.crawl.expected_pieces,rarity.moonrank.crawl.seen_pieces,rarity.moonrank.crawl.last_crawl_id,rarity.moonrank.crawl.complete,rarity.moonrank.crawl.blocked,rarity.moonrank.crawl.unblock_at_ts,extra.img
0,s8Af23XTp5wp62garcbq4zuGWApnr18qTQARnKYtSpD,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,47xkgfZTdAhhgPWY7bbPeRWdy5Rusy6wKPDgPmcDCiG9,EmMEgkUtoma2ANgT2zu8jWDpauKz72LddVaAWSxN6PNn,CgxZsmgBfVb6jG8TYQdZ7iAHeH446Ypecf1X84xkk2og,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,15.0,-1,9072.0,7876,1.324275601352067e-07,ape,1654552177,1654636479,72tCYDZZg1nLqLuuGtg9dRBsYJRsRVbaovGyDqBWh7aJ,6ujkuziRcF7NLzqL9Q738cPx88Rt2KqimQ1xvyDPsVEh,,0,10000,10000,1534284063660494800,True,False,0,https://bafybeib2orupyzjmiyqw3vuxnyxpljkscbts7b63ltsghos3porur3nlxa.ipfs.nftstorage.link/8052.png?ext=png
1,7n19thDaCQHtEQUYxYoKrqQsMQiDMagANR384VqBGGMQ,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,8pY4gF1Re1B57V9tRzXy12cgthnwBtYf7VByGLRpi8dj,CTsHVybHgqA27erGnM93Anr5J3HBKWY4Pd2zgSiYw9mY,CcD5Se8NFcvHceugRPtZfiY373hxsDvfK9dQQ8eNdCB2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,7.5,-1,516.0,1341,4.177487560904824e-09,ape,1654552177,1654636479,72tCYDZZg1nLqLuuGtg9dRBsYJRsRVbaovGyDqBWh7aJ,6ujkuziRcF7NLzqL9Q738cPx88Rt2KqimQ1xvyDPsVEh,,0,10000,10000,1534284063660494800,True,False,0,https://bafybeig7dhhpnae27s2z4bz7fo6mah2k6e3f4qtn7tkjiy35ujja6xvo6e.ipfs.nftstorage.link/3792.png?ext=png
2,9PBpmror4XW7zmsJ8U9ctX1U3kQf14T2tGfHjeY7J5JQ,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,55zkyzfF8odmNZKYp83FAo9sVMAhfRm9TeX4jE8CgR26,GYntkgdm5TD8XUN3EuL2fdwMMHaGoQQdZnmXcKGn6bCZ,EpAQQFnSRxYe6rMWF11Rd5DrQfdMFVCyo4kAxURkLR8q,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,7.0,-1,3985.0,3912,3.339276133666558e-08,ape,1654552177,1654636479,72tCYDZZg1nLqLuuGtg9dRBsYJRsRVbaovGyDqBWh7aJ,6ujkuziRcF7NLzqL9Q738cPx88Rt2KqimQ1xvyDPsVEh,,0,10000,10000,1534284063660494800,True,False,0,https://bafybeidess4qnp7jyyeyrbjueen527t44ni5ev35rpd75doiwjyply5di4.ipfs.nftstorage.link/1496.png?ext=png
3,Ch7khWDGQEn9Vzv6KfS5KHx3jMTkGJAgHFxhxjePsNQN,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,GT8C7KB8ShsDBoNugYZKvRzjbw8etnmrRRKTMUpDwEEa,8vKkQGhYxFWEw12x4SgWyw2NYZq3R7pR4kTTLWsbWfgm,AXGQtVwkacrTmfzGyrKSjo7xMncxd97Y738YSUMyRcx7,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,7.5,-1,2026.0,2933,1.7921244073321042e-08,ape,1654552177,1654636479,72tCYDZZg1nLqLuuGtg9dRBsYJRsRVbaovGyDqBWh7aJ,6ujkuziRcF7NLzqL9Q738cPx88Rt2KqimQ1xvyDPsVEh,,0,10000,10000,1534284063660494800,True,False,0,https://bafybeidff2ox63cnaihkftsks3o7du3y7jsw2odvtvepd3lrbejx24eu2q.ipfs.nftstorage.link/9821.png?ext=png
4,HmbVfycGiqodTb3r86tPNFGm6qRQG5HaFx8QfwPxLGKH,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,8Au6biH159bwGQainUGXeZsgZYckLNKuzH32decL6frp,Gm4f8YUjdKzEzogYxszp3SZaC7uhe6KQ9G4kRF33Z4PC,kfcKdvfwowHDGjk2x7jT6hh6GmBCW3ciVLd9rksSBEV,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,10.0,-1,9500.0,9247,2.2784093744798283e-07,ape,1654552177,1654636479,72tCYDZZg1nLqLuuGtg9dRBsYJRsRVbaovGyDqBWh7aJ,6ujkuziRcF7NLzqL9Q738cPx88Rt2KqimQ1xvyDPsVEh,,0,10000,10000,1534284063660494800,True,False,0,https://bafybeiba4f4j4pbi52xzuni4edg6vab327nksi54iqkbmegkdye7o4tzya.ipfs.nftstorage.link/7163.png?ext=png
5,H962qdzGaddESZd2fTFeRRjMjcV7MDd8JuJbRUAkVtYL,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,9ucjW4STkfMNhZbkH9iybWHaErcpzTmHfbj7gj5rCTuj,CGDg5RVn6o31m1r2uynjHFJ1jKEu8rKufmAd866nBRtD,kfcKdvfwowHDGjk2x7jT6hh6GmBCW3ciVLd9rksSBEV,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,8.0,-1,8138.0,7769,1.2774391935391809e-07,ape,1654552177,1654636479,72tCYDZZg1nLqLuuGtg9dRBsYJRsRVbaovGyDqBWh7aJ,6ujkuziRcF7NLzqL9Q738cPx88Rt2KqimQ1xvyDPsVEh,,0,10000,10000,1534284063660494800,True,False,0,https://bafybeicte6wtj2ef5ozlo6fm2sbrqashnjcdwdo5lunukdvrnfkfnjx4xm.ipfs.nftstorage.link/3411.png?ext=png
6,HYhWJLXW3Ff6PxC1RFDXBDkggBvdH6UHkUyhTxuf2qk3,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,3nD25TmFxpbLbzcyYCbdsA5f7xSF1rjMjeBw8rz2Xt2u,9rVmbf25KCARYQcYdmMcGGB3sM2DY9bFjzXQrp5jY6Eb,2GgXpMvUgDz6wdb7Z9gNor3h7J6cypRo1UsiRSuWHPvs,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,35.0,-1,251.0,2026,7.65184484805273e-09,ape,1654552177,1654636479,72tCYDZZg1nLqLuuGtg9dRBsYJRsRVbaovGyDqBWh7aJ,6ujkuziRcF7NLzqL9Q738cPx88Rt2KqimQ1xvyDPsVEh,,0,10000,10000,1534284063660494800,True,False,0,https://bafybeidff2ox63cnaihkftsks3o7du3y7jsw2odvtvepd3lrbejx24eu2q.ipfs.nftstorage.link/9812.png?ext=png
7,Kg7CUyBcMWpuRJBEd7E27Z6XcqWktptyDgius4vzrG3,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,BZhcFw1UeGAQVTtf22rTTdNPoFMhK6rzQNL3dW1ZfCdC,G5ieFFJZEZK6JYLhw6rkUwNiRWJ9U9GJw2TbypWWQxy7,7Z8A15o63gc1n8Zja3z3u81LKiGdM5nKCijMsC1mQdSx,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,6.5,-1,1575.0,5191,6.007460824997644e-08,ape,1654552177,1654636479,72tCYDZZg1nLqLuuGtg9dRBsYJRsRVbaovGyDqBWh7aJ,6ujkuziRcF7NLzqL9Q738cPx88Rt2KqimQ1xvyDPsVEh,,0,10000,10000,1534284063660494800,True,False,0,https://bafybeidfpk72nioskuzn5xqiqahywiqv4ccdqzq7hafhvfi5mlcjlsftke.ipfs.nftstorage.link/6961.png?ext=png
8,w3fi3DBevTGx9YEzT6EHJmMywnRRQ5P1Wi5hgq7QHXo,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,T648qvfhrwudiZU1JCoXd2gueC94QJ4AiCcBG5Ey1gc,6tmxobrEBQ4R3dh9VNQb1WUyFFCYiurRArNQ8oiukT8R,5msSVP1nZa2SZASj6o4AsweuMzJH6N5MGGJ65VY8YP4V,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,6.9,-1,2407.0,1483,4.720758813834552e-09,ape,1654552177,1654636479,72tCYDZZg1nLqLuuGtg9dRBsYJRsRVbaovGyDqBWh7aJ,6ujkuziRcF7NLzqL9Q738cPx88Rt2KqimQ1xvyDPsVEh,,0,10000,10000,1534284063660494800,True,False,0,https://bafybeidiny7vmslkoziddamffwis6tkfnapwvecw7odb35v2xqx4ixvioi.ipfs.nftstorage.link/6458.png?ext=png
9,9d1QQR49zmbZkZ1yM4Y6ixk6zVvJ18Jf1rFSDkMazvhB,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,BM8qZVXayDXnBYtwUouHhRnVZBJeZnnnicz2za2iztRP,6eq4hySg1T5vxUoiU88yAcmnMB9vuNKQQUVHd1A2tbjB,8BPv787UEcLzT4uw9ddzqUiVSiQBMQUGufzLoSyf2S9u,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,7.0,-1,4056.0,2298,9.969956040320001e-09,ape,1654552177,1654636479,72tCYDZZg1nLqLuuGtg9dRBsYJRsRVbaovGyDqBWh7aJ,6ujkuziRcF7NLzqL9Q738cPx88Rt2KqimQ1xvyDPsVEh,,0,10000,10000,1534284063660494800,True,False,0,https://bafybeiarru2tv4lzf2gvm4jglgmc77u4i3bqecneb7ovepykn2qlf2rlue.ipfs.nftstorage.link/3687.png?ext=png
10,FkMFdq1vUB4ZiJ3WubbnbaWUYZcDLrF4VqfWZ7GGRzB8,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,E72wE1PvVV7Jdc2nn6SUjhVnrMeKcVDdZjMerzfcjojE,5z6W5aNNGWYdrUuQPCZS2x2NkbtTzZNeGrb1b4EyrjQV,Fei3EpsrWUo3R4enE4jUSMCG7EwUKNHWDSPEM1MLSnUJ,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,6.5,-1,6065.0,5549,6.757450663049956e-08,ape,1654552177,1654636479,72tCYDZZg1nLqLuuGtg9dRBsYJRsRVbaovGyDqBWh7aJ,6ujkuziRcF7NLzqL9Q738cPx88Rt2KqimQ1xvyDPsVEh,,0,10000,10000,1534284063660494800,True,False,0,https://bafybeig2bcmxhgg7qkvdtnpffxok6y66hf5y36fh467cc4pyqyc2p4tq5m.ipfs.nftstorage.link/5986.png?ext=png
11,CENyERvPwH5Bu84rTQqV5RZrBcuT9ghL1HkxAKKz1vFH,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,HFkGsDDGtQZc23GKx3yQtR9kG2nb5t6WNcLvDu1nDvPC,DLwGddqY8N96fsxfQZSnVsiajB5tBsFccevnPwtRzXP9,9TRuA4Xv1vJAi1D46SkVzqcdd8mVedExnYH6e2Z8Wye9,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,12.0,-1,4971.0,2154,8.809424384021694e-09,ape,1654552177,1654636479,72tCYDZZg1nLqLuuGtg9dRBsYJRsRVbaovGyDqBWh7aJ,6ujkuziRcF7NLzqL9Q738cPx88Rt2KqimQ1xvyDPsVEh,,0,10000,10000,1534284063660494800,True,False,0,https://bafybeifendxwyzhvrcd4oabwusoowna772ckgnjzrackixxfa4y3c3kufa.ipfs.nftstorage.link/409.png?ext=png
12,2ZJJ1cbvBoRYVVqAa9mi9TqZq4G7qq71EpytocAwr8i9,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,HFfq6FSDyHsvyVHMJPiLQtGHrkx6B3vLLWFLF52Rf7sJ,4hjGRH5DWc3aKTTj3tLStj9WFToX3qtJG1J8kAkQcs9t,DSCdDdZTnrgwTDxcBJSVZpLqPkGGmQWuvzmyyxBiJVkh,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,6.75,-1,2362.0,1397,4.370139227812517e-09,ape,1654552177,1654636479,72tCYDZZg1nLqLuuGtg9dRBsYJRsRVbaovGyDqBWh7aJ,6ujkuziRcF7NLzqL9Q738cPx88Rt2KqimQ1xvyDPsVEh,,0,10000,10000,1534284063660494800,True,False,0,https://bafybeicujv4yqvesmscc4gcur4we2rgiqeexohkplcst66sgmgqxjotdve.ipfs.nftstorage.link/4010.png?ext=png
13,2Zybm5qQECYUgmP7AYiJfJNFoLp1soiP2JB3GVguLBAi,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,yThn2W8VE1yUAhPiQozUPxCSxVoheP9urd8VU9KBRzH,EkQpskDnSTc1M2Qbx2W4WrpAjyAWDoL6yAzrv1JqJUoF,Dn7KxU39JYhJ2uD8gTmuNN3mKhypzJvG4EqiU6gfPMsY,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,11.0,-1,1721.0,459,1.5567844284972915e-09,ape,1654552177,1654636479,72tCYDZZg1nLqLuuGtg9dRBsYJRsRVbaovGyDqBWh7aJ,6ujkuziRcF7NLzqL9Q738cPx88Rt2KqimQ1xvyDPsVEh,,0,10000,10000,1534284063660494800,True,False,0,https://bafybeieaibq4pfeeh6c3hiqiwwnphvmduo6ohyfglbtxuc24nxp4yxt5x4.ipfs.nftstorage.link/3104.png?ext=png
14,DKHPtLpheUgUwbrdh5xwpK87oeww32cF8hzuZDxiKkBH,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,oJgdCsiw2gLhDuFocfvYWeCaxMrJDJGVNtGL18XCQv9,C7kMEVsrphPibviWuBphSbdv52PG5SLhGiWfqQpC5SfR,58oT72QmzBoFg79UrwYfAihXbrnWeLGMuUNSdjYHSree,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,9.9,-1,7383.0,6302,8.547607141774941e-08,ape,1654552177,1654636479,72tCYDZZg1nLqLuuGtg9dRBsYJRsRVbaovGyDqBWh7aJ,6ujkuziRcF7NLzqL9Q738cPx88Rt2KqimQ1xvyDPsVEh,,0,10000,10000,1534284063660494800,True,False,0,https://bafybeietegdyrcbgvy5e4ljyxeucj5si5k7jll3wkx6zj5k45fxehreceu.ipfs.nftstorage.link/6737.png?ext=png
15,AX2jS5ZSvsDNDf2t6CJAKsv9fL3211KuhqrpfLTEADFo,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,CZ2cDJxuQ75sUavguNG92UAhh1Jr5EH7vRz8nFZsEvre,BELHSEu4eQts8cC22BLdf5HkWpG7t77zAck8jjUfZUZ6,4oKA2AGv29YjCEsnv5iShE4GXvc2kTb5fMzkvtrTf54B,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,6.5,-1,9251.0,9330,2.4306751994036297e-07,ape,1654552177,1654636479,72tCYDZZg1nLqLuuGtg9dRBsYJRsRVbaovGyDqBWh7aJ,6ujkuziRcF7NLzqL9Q738cPx88Rt2KqimQ1xvyDPsVEh,,0,10000,10000,1534284063660494800,True,False,0,https://bafybeihiaxfjx2kikivuikcwca3bat3hllsqmv2lqvlys2m7etoihj35by.ipfs.nftstorage.link/2252.png?ext=png
16,AoNfvPPsYtGMq6tU8n2THoD3W5MnQ7PdpdhAyiAsacCx,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,DjxdP4ga647K8HAg91seGGsNf6BZDwztHU4FQNv9ecP9,7pMzNpoP9c5qJa6aXfexKwUqvaXtmJDxa84Gnrw4e9WP,8QEXSvLPJxeJXSRUxdZtBxBe6Jh3BXtp7Ggavo75vDy,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,18.0,-1,8807.0,7417,1.1473977820883261e-07,ape,1654552177,1654636479,72tCYDZZg1nLqLuuGtg9dRBsYJRsRVbaovGyDqBWh7aJ,6ujkuziRcF7NLzqL9Q738cPx88Rt2KqimQ1xvyDPsVEh,,0,10000,10000,1534284063660494800,True,False,0,https://bafybeiarru2tv4lzf2gvm4jglgmc77u4i3bqecneb7ovepykn2qlf2rlue.ipfs.nftstorage.link/3683.png?ext=png
17,EK3aXSVrRuYvX3c8mjaxekWbhSPiRybrBQNcCtZapszn,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,HYf5FXtPuKcB61LQRxSGsvqiE4JnopqVFdpVW1e53XFu,9htESGbMPFDbWLvKtKSRAudJs87XWbhc5G9CmBGZjt7r,8en8ACMsezhQVXdyoVv5FiMAWBEJ74ud8zvk1qeMa89g,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,7.0,-1,1933.0,991,3.1256990917551577e-09,ape,1654552177,1654636479,72tCYDZZg1nLqLuuGtg9dRBsYJRsRVbaovGyDqBWh7aJ,6ujkuziRcF7NLzqL9Q738cPx88Rt2KqimQ1xvyDPsVEh,,0,10000,10000,1534284063660494800,True,False,0,https://bafybeigjermozh2qwu3nlmrhtaqo4tcoljqmzhohzh5sqlmxr5yi3x4qda.ipfs.nftstorage.link/5840.png?ext=png
18,25bPrVKA3ZKMFQgUdqwa91t1Np19BrE2SjczZ4b8oSwy,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,8EK17jqwbKictQCoApsbu1FQhwYemXqFrcEYrzC7XDMf,4hgmZWUwHtRVvDSCjJ9g4pBfyuBTESgDWjQzyoJcsacN,8kv8thYnCDaymTqDV4r5cdy1mxFYQjrE1KaCM4qJ1WmQ,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,15.0,-1,4742.0,2136,8.644689632953058e-09,ape,1654552177,1654636479,72tCYDZZg1nLqLuuGtg9dRBsYJRsRVbaovGyDqBWh7aJ,6ujkuziRcF7NLzqL9Q738cPx88Rt2KqimQ1xvyDPsVEh,,0,10000,10000,1534284063660494800,True,False,0,https://bafybeiaqj76ruhzc6yx5nsq4bmk4bgf3dbiusbkgtrxwb7nigntv23jate.ipfs.nftstorage.link/7208.png?ext=png
19,68U8KwEgCHBF2kWcgwogRUvpj2ZCXrd5p4aiJCH5VE4f,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,mbMdQbwVAKcArRoqMkraQ9ZyvqNAakzqgij54HaLRcS,AHRv4Kbx9tJ66VGdr76LmDRmEzdTVCmGkhLjnvE7HaA8,AhKTWPuFvQ2MeHoXEPDE9MoEwxH6EsmNzENjPuN8nSpq,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,10.0,-1,4986.0,5602,6.870616604271391e-08,ape,1654552177,1654636479,72tCYDZZg1nLqLuuGtg9dRBsYJRsRVbaovGyDqBWh7aJ,6ujkuziRcF7NLzqL9Q738cPx88Rt2KqimQ1xvyDPsVEh,,0,10000,10000,1534284063660494800,True,False,0,https://bafybeiddbv2pmp23qjehio4qny6i6j6enidkxzyrjixo7l6wki5b74pphi.ipfs.nftstorage.link/1687.png?ext=png
0,6SnERLq2DbBTa2XgF4ahuf2vJqp6t36PmSHmqPYJn9bX,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,DugKbDVAG8yxCgtaASANc5ivz4LB7hXDam715iQwNCmW,Gy5qEm7EKkRcpq8CYP43qVMCFn16TAWjCpqKpdNBFw8S,6vQ3yxe3a6aTdKce89wLZBgKgLAtahw5VWdQRG8bDvqg,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,9.4,-1,1859.0,1016,3.197021191963347e-09,ape,1654552177,1654636479,72tCYDZZg1nLqLuuGtg9dRBsYJRsRVbaovGyDqBWh7aJ,6ujkuziRcF7NLzqL9Q738cPx88Rt2KqimQ1xvyDPsVEh,,0,10000,10000,1534284063660494800,True,False,0,https://bafybeicm7oiwtrsghsjw7ejwq4ktcik7fljgvvtklvi7eed5veykfernia.ipfs.nftstorage.link/2621.png?ext=png
1,snnFouPRpgKrKr8JauHW5HkMnkdmEuwFspWeHFiEjs2,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,8qytFE9JvyoBooCRu6vaWaoZ7PXjNnAew5W5p2uybouG,4GJTLbB1K9R2hBJMJ4M87bRmRM4uJFQvJdKqJHhKoR1r,ApA9JAADeNFYiaCCLx6nA98v2QkLE956Dk2aiGe91xX2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,7.0,-1,,8095,1.4191896550196273e-07,ape,1654552177,1654636479,72tCYDZZg1nLqLuuGtg9dRBsYJRsRVbaovGyDqBWh7aJ,6ujkuziRcF7NLzqL9Q738cPx88Rt2KqimQ1xvyDPsVEh,,0,10000,10000,1534284063660494800,True,False,0,https://bafybeielcssnaoej4tsjqvesh3ydfrensml3tefsqevhduktjkljlmkm6a.ipfs.nftstorage.link/7552.png?ext=png
2,5hfBARjUSFjhqYmfQcyJMPBsfcUsMSBzio5KdDqraViX,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,EzS9iCeP2xmMGzcXgTG642CALzt16tYyERQopJXJjaZC,9yGgYNXeMSacGWF67Lb12Narg7EZtR8ozGhoetkyt3Xe,GF8msiD9JMYpirtCM2KMFfbVfQgzaetoTmygwdM7hgFW,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,13.0,-1,3152.0,3098,2.031357525138885e-08,ape,1654552177,1654636479,72tCYDZZg1nLqLuuGtg9dRBsYJRsRVbaovGyDqBWh7aJ,6ujkuziRcF7NLzqL9Q738cPx88Rt2KqimQ1xvyDPsVEh,,0,10000,10000,1534284063660494800,True,False,0,https://bafybeig2t4tc7w4z5eixwgujg7mqfamn7ijhzjajl65k22e2tpqc5yegie.ipfs.nftstorage.link/4872.png?ext=png
3,76v8zH7nigC3KuoKbWPnbE6M6HetfgXA7W7Vvsiu1aNH,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,6cLXfXRS3aaBxoZtbvuqVqsK7PjjbfAiD8qW13fdCuhL,EtLeJSmUAKxqcjReKNk5Mo18nfWitcSAEVTV1yZaBeZ4,4V2DbhZigx2arbmwFh689wiwEsWoeJuTby3u8ARCXq3M,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,10.69,-1,1214.0,2221,9.320168062880703e-09,ape,1654552177,1654636479,72tCYDZZg1nLqLuuGtg9dRBsYJRsRVbaovGyDqBWh7aJ,6ujkuziRcF7NLzqL9Q738cPx88Rt2KqimQ1xvyDPsVEh,,0,10000,10000,1534284063660494800,True,False,0,https://bafybeifh2fvrsqymccpmw3pp7bzxhxm6xwvgsdnrijdmn42nbij27vpgkq.ipfs.nftstorage.link/9437.png?ext=png
4,86hnsCNqqwAmbXdvP5CtyXnR2TdHKWXUPgwUqPD3Am5d,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,C1cHf79k23M4xdnGJPvB15JziPQv18vJrZUxc58FUJqL,FrDYRruoeMovTsn7sdHvM8otqzpkERdjuGkpUp1NePVb,7LddMzW4hv3GDS3T1ZsVHhUyMYcHmTR1ER2JZ9dqPxy,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,7.5,-1,2943.0,1420,4.46773010407012e-09,ape,1654552177,1654636479,72tCYDZZg1nLqLuuGtg9dRBsYJRsRVbaovGyDqBWh7aJ,6ujkuziRcF7NLzqL9Q738cPx88Rt2KqimQ1xvyDPsVEh,,0,10000,10000,1534284063660494800,True,False,0,https://bafybeiblx5wupwiceh3j5nafq3kxu3fb3k4257imbt2ig2djicgjub4bde.ipfs.nftstorage.link/5757.png?ext=png
5,3MXza4zmmAU1XEhhEEc4ddzUB9LLXeVCFQM6EUWoeLxz,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,RNWCMXviSyXWDJg8RnvBxAQyASrAQdf2QHVgUETvnvb,BHN9ovrY8bRz7H73HAxbZUm2UpSBkfGQMNRW1rBpmig3,9zdUfUm3o15SxhbziJJxpn97x6hB6BPqnTtRoB2tj2dY,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,11.0,-1,3564.0,1690,5.7123020498968444e-09,ape,1654552177,1654636479,72tCYDZZg1nLqLuuGtg9dRBsYJRsRVbaovGyDqBWh7aJ,6ujkuziRcF7NLzqL9Q738cPx88Rt2KqimQ1xvyDPsVEh,,0,10000,10000,1534284063660494800,True,False,0,https://bafybeife7i3t2egoj26ichfc2e5ukh5rpj5oj5d7dkqbgpx5hggnbez3ay.ipfs.nftstorage.link/2145.png?ext=png
6,F2uJ66b7i4htLfHBxnz5UhsVqk3zk13T2rivnVg8mfTN,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,7UE3BfWd4UTyHH37meYh9QTwyAxumXLPeiTZGXJNL7yW,2LmYcZKupL5mHCbVnLRm32SthVi6FmmJtDnwqCaPZ45S,88YXuzSHb7v55Zf6R5mbCeBrbDUpPEvRXMHiWnfsNrVL,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,7.9,-1,3854.0,1933,7.033713154392933e-09,ape,1654552177,1654636479,72tCYDZZg1nLqLuuGtg9dRBsYJRsRVbaovGyDqBWh7aJ,6ujkuziRcF7NLzqL9Q738cPx88Rt2KqimQ1xvyDPsVEh,,0,10000,10000,1534284063660494800,True,False,0,https://bafybeigintgs7zox6byifjsinlyxxb2ytblkfx3admnvenf7wk2p3zrnau.ipfs.nftstorage.link/8241.png?ext=png
7,4JL61Hh4rDujcxz6RARxTQ7e5E2MRNWLvgLH6gP81t9j,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,FWS7sGvBLu8SNfzCCXy35UPNnahvzgF15LKGPTXTAmDW,5BUZPzSWY9LZsi2urL7Nk6LSExiiux4uAGv45wm4iEd6,61bm64MvVAbkPyw3XNyHQHoMmFdHyyi2W4Shtp2p8YCG,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,7.0,-1,976.0,1076,3.3795487895120823e-09,ape,1654552177,1654636479,72tCYDZZg1nLqLuuGtg9dRBsYJRsRVbaovGyDqBWh7aJ,6ujkuziRcF7NLzqL9Q738cPx88Rt2KqimQ1xvyDPsVEh,,0,10000,10000,1534284063660494800,True,False,0,https://bafybeibhaa62bxgjaa63gyv53yfvrmnvshyrpbxen2sjz45nplnpjjn2qq.ipfs.nftstorage.link/2723.png?ext=png
