,pdaAddress,auctionHouse,tokenAddress,tokenMint,seller,sellerReferral,tokenSize,price,expiry,rarity.moonrank.rank,rarity.moonrank.absolute_rarity,rarity.moonrank.crawl.id,rarity.moonrank.crawl.created,rarity.moonrank.crawl.updated,rarity.moonrank.crawl.first_mint_ts,rarity.moonrank.crawl.last_mint_ts,rarity.moonrank.crawl.first_mint,rarity.moonrank.crawl.last_mint,rarity.moonrank.crawl.until_tx,rarity.moonrank.crawl.until_slot,rarity.moonrank.crawl.expected_pieces,rarity.moonrank.crawl.seen_pieces,rarity.moonrank.crawl.last_crawl_id,rarity.moonrank.crawl.complete,rarity.moonrank.crawl.blocked,rarity.moonrank.crawl.unblock_at_ts,extra.img,rarity.howrare.rank
0,3wiNbfdgmUvqHBm6fowdmpUChvAkGrbBwWSBb7rjrwyu,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,BRXiusqPBUaJCVScaXRpdxv7xkrKG62aWTB8WoYTEpj2,AfUNWLEQ7CaBEzk77haEPXiuJSL4BWzW6hGdJVSFjLs1,FD34A7rMfBXeqoWKrz8ES3Czys83CNUv7pZgdr6SWyid,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,103.0,-1,5639,2.4570829024253237e-08,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeigdlquxvxdl466tekqlpghhjyoovezizetxscey7rwzwhoy7to62u.ipfs.nftstorage.link/9098.png?ext=png,
1,BnPabfWqSQivE6A5pyrZRTVSTmsYH8fAEQMoZzV6GXf3,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,5GLSA5VpzDEHoPJ6CJoow6puAnKv9BjMUMCEYvPZm49r,8Z7BBo6cwcoYw3smNcLPCAKrJx5LpLNdoho2xYgjr8qK,FrUARd2dbWd3hrYiHQCVYdnz1EBKoFZVLk67yCwnxZxC,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,115.0,-1,5900,2.8934664813091708e-08,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeibr4h4xaqbdjhgn4x2t5qamd4pqxaihwkcqyaikuxvwilju2d6pp4.ipfs.nftstorage.link/208.png?ext=png,
2,GNPuqnMxorXF24DtPxZ9kKXV6Vn6kDSWocC9nq5uiN83,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,5o56DxrXEfDcxBThkLXXY85vcipQBWpbLFEzWXmUGMDn,5ypzCegZ6SqoEmGBS2xoPRua5au7kWUudcK7y4CcPewj,8gChtKNEiUGRjKzmPBiBjeYKzeukEsxY9H8SrBTdRtYH,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,160.0,-1,6947,5.7953945279138586e-08,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeialcn6hhvbxdftk5uznb5vf4odbo2cjgfoll2a7x2tmq77sdk3i7a.ipfs.nftstorage.link/9185.png?ext=png,
3,GdZmPgzCEAGXTGb6QpxG2gSVkWs6inBYkyhwsxwp4MkB,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,9eFHXB66Kh5cvoL4kp3QGx9HRFjEshFajujRxrPjZYUJ,Gtx5Jsh5DLqipMbts9sbyVu943uCV2hSTERS1Q6C69zB,9HmeKwaW9x7sAXBycLmuh3CAEsm2QECr3vbEX6megyS8,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,142.69,-1,7785,1.0844770613971542e-07,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeia44zae6vurmjcwrrekpqtsjczxmoh3tebp7nwp3uzhuho6xugo7q.ipfs.nftstorage.link/8400.png?ext=png,
4,7bGq2Mc7b6UCwy6vYmYM7u5b11oty3qqrseJv1EaeA6F,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,FNkR9QFfQWkMMa7ULee9T25XWTQDzLtMcY4F14q3jnYp,2UptsNFLGau3f5bide961sZSiTFUWgzJWMryTPDGSA51,8ySdj6R3FXSdCKUHmXGtqjf4FSFWd8xGJrtGtGLvRYY1,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,400.0,-1,3052,4.3172239197807274e-09,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeiatka6xb562irl4fjzbzmly2h7fjl2jefcrg5skieaqw4zhrwtt4e.ipfs.nftstorage.link/4002.png?ext=png,
5,EbSwsxUEUUkNmbAMS7GUyuj5fA6QqDao7L4LPhU6ftuH,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,8tS44Q9Zb7vsMPA7mKD3iAzr31qs138WwbJiApyb1GXm,5z3gAVPQSaqpE6GRUovTVyJKQ76NuAJAwPL9Wa2KF4KF,6vNkQpF7iq7kik54LoUA1LhaRLmqbxrnsMnHLpGZJYrm,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,250.0,-1,9236,5.587896739291357e-07,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeibonnm4tcyggs5jwo3o7a2ifa7hww4vim6thiny5vmimdlii2kk24.ipfs.nftstorage.link/7186.png?ext=png,
6,GwZxkpJPgwRLQWrUWzcVJpjihSTabQPhg3kB6cmaxfnQ,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,WDyRfG2oBMGSdqcxre5ErR2sU55xbFDrrYuT5kHHQWf,FTidrHfbv9T4SW4PMiBJGLtxTGSkHC4Tiyh6v9dmD5br,GvaSLNMoMdvkgaQyYxrrDkmU4B3L2Eq3ZpbYMTDMfMJL,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,147.77,-1,1145,7.502572912198025e-10,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeiby656hnzmeoi26q6qijfzjpmcvduk4sv6j2fvndd5nndolgnqgrm.ipfs.nftstorage.link/9717.png?ext=png,
7,992EFF3P9BiySVpU8CESJh5tT7qcSXruxzvLmgzarwNt,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,9D2MJHAvUJzmxKtQYZZdSSeHjykeZWy8f2eFtS33TzfA,8svZggu5KzWw5fgLWaVwHE2G8nLxcpVX234LjcMLBYwQ,CTkboUGum5knLmvsesz6WLrhNNNCa7dMf62eqZypVExe,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,189.0,-1,2361,2.4803591722616683e-09,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeidoiqwmgexfzfnixl5upqypmboaleli2sfma545zzymw55iterrjy.ipfs.nftstorage.link/6199.png?ext=png,
8,CrUcTyVXiqNU2V2zBGYDZD9uRqJYYeadzfiHsNLpmxQE,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,2kU3xtiiL51MfDqoWPg6C69sM7EsNTRsFW95v1XJSmSz,5koRyredJjiEp1N3cMyjpfPGnLaDboV1bgCZrnc8Akpk,DNBsTnpUVTvWnwGQ9jMXUtNa7uVtv41fq9CoRDp9h13r,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,147.0,-1,2038,1.8970732968510956e-09,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeigktluses23po5xl3s4jcf2f6qp2n6sc4nrorlxru6njwnzt2q6fe.ipfs.nftstorage.link/6468.png?ext=png,
9,2KMTgRoZwnwG8MA722XunEUgLp1GA6ufhKHwWqVvRfRQ,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,3zmBGrk9J98mcmPSBBNcLd41PPC8Yo4MtB3iMntUN1T3,EQ5pka5TcEcryapBD9B7eedo5sauL5R37UY4kkBYmdJZ,hKQMsWVHD3mjk5bezdgdQzMzdHqEas1BwiD8HDPpQyY,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,146.0,-1,1343,9.6510199515829e-10,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeic2vhfvp4tlclbjzu44wfzha4mex63ebut3sihpay2wkpmeuqcctm.ipfs.nftstorage.link/1406.png?ext=png,2442.0
10,Eus5XdoVxyMRHiWLePxsj2iCNCG6y1z4NsEGTtMocDhU,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,Ddin4JrUH2JJ64x78GViVrTru4hMPiHtrEck1ynHueEH,3eks4qpk5fBve6taFD3SWZiJN6n2wcwvAf992QSxkVwo,HaCiU9s5jFzxKjeV55tpbtjwxiieLexrhXqjJcL6afuv,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,490.0,-1,4817,1.4432815649205047e-08,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeidcpoju6k6qgxea2zqqmv7xhw4t3kayhz75vdftqpbd7k3ocgggrq.ipfs.nftstorage.link/2489.png?ext=png,
11,66GiGDm4iZtRMVwG2XYAmBrQd5xpy4ZWpfXXcMK2mPth,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,7W7eUttKkEB3Pv5P3Pr6MVvqhoDzFjEpmNM8zWNiLUfS,E9aMudNESbntCbNt5iaVtXJ9hGFBfHLxrTAGSqZ1r4VG,ATcekf2uDw9Yeu14FT6n2KcEJapaHeXYrNTc18CTDwZH,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,139.0,-1,6552,4.457681418339073e-08,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeievypotgvgtcf5cbbetmx2bu37gnrz6fmc7ryufa77cm6p7bvf4du.ipfs.nftstorage.link/3250.png?ext=png,
12,HPe9cG1Q1PYgZxboRXtwiFJgHAusnFy193gbiT6dXGmd,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,EGsgdy4aQwm7J97kaq6ro7hSQt4egmKymdkP7E7U4wSH,G9Geb6jixaVBvCutLQRr5PRiP86GakXYcpDZsDey7fwV,4sekonqvCjaNrWbVsQWh24PnvRcjMNPbf22tnLvf9gEM,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,130.0,-1,4237,1.0198815974676097e-08,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeid2lf2jxmn5ai3d7bkmzk3m7o2nbtxqa237zmv4fj3oosdrc5t2xy.ipfs.nftstorage.link/8511.png?ext=png,5469.0
13,5QBBEBZDZHqjhDiKWjtLdZsvvVh75oBiwKzmKvuFGWv6,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,3wZDCPzpZzxoaiJCjJTwkdqarKqEg2HxqxZ4AKdmnwLR,BDmKsVez8x5NZXLiEe2TawHMeYChC15vkcZeLZsX5DD4,44yJEDB4Y1DLgkn7iouEVwsrFNhXPLiqkfW4KAQm1NjW,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,125.0,-1,9215,5.418699605540962e-07,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeiaqzo4kw4c2dtvnne44jahnkjcy7btuszqfkmgv3xbcdcud5fxmbi.ipfs.nftstorage.link/4092.png?ext=png,9093.0
14,25HUxPYCiwk3rkZ55oMdm6Mn3cPSKLVT7ZGiSqinFViu,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,G6jo885iEcrPmR3pYYxKFsLQRUKYjZbH1yRGpkQJLhNX,EGcikPZvF3iPNAoxQqzkijHZ2phwYN8ZF6Mdj9Wkk12F,Ag6qqpXcmaQkviwHoLSn5uBT8RYkWCgcuG7uioXCTLJK,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,400.0,-1,9452,8.318856258011896e-07,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeiamlgykkrotc4evxerwukz3b3o5uubenadt4n2g52zijjxtfa3rie.ipfs.nftstorage.link/8240.png?ext=png,
15,BsuWS5WsnS6qi1sZjPsEwJX9kt2HmPMAmpVkR6X1jj9Q,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,9SVcakx5vgMVj4LaujGncxTwtmSNM3LpGPF3nCRpvVbN,D6c2vV4UjzZXCDF6fkYGKuPzbcbpiiH4pPtnrwnwsedm,2W4xD9GW4pdkMtjhAxxxM9Rpcu2TRoFgMapoXk5aozX8,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,222.0,-1,2078,1.9427228207699565e-09,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeiddgjdqdjmxfwb776avzn6qne6izltvfpcmjox5scxtw6bfxxljcm.ipfs.nftstorage.link/5360.png?ext=png,5254.0
16,Fq26VoHggt7uMPSFarsev1FKuPda5BYkUSCAykFkTDaL,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,kfKYVCAKoBe8eWBoU3UDPXwtHnJ55keQkgis5pBw7SA,ApJ4kcRhuNMfa5ShkVXZ1MCqeov8DR9xmgAfsxNrh4Fc,9Tia8wM9R6hXzBPwiD3qMnJSgjXUsJiN9waFeVCyuojk,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,103.9,-1,4917,1.5570949488544293e-08,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeiacexs5wxk7gqa3jgopbtf7zu24a566r36mfbj32ux2gqjiuakncq.ipfs.nftstorage.link/2025.png?ext=png,
17,GxzaYqLMKYgZqHXKE78x6VhnAd9hUzcdppeiS7XiFanM,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,HgMaQeNwAGL5HGhbJoZTtEhc25o31Z5QwAYE5LMgsCxP,BNcXX9s2ZGd4GAgr3ghq9CjgVaSisCRy8EwsrMSMLMxq,4nUJJ7virq9ArnTkRmxqNxyeyPUywvSYB12xT3DqtAKm,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,166.0,-1,1425,1.0542999949048513e-09,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeidbmr2lgmuicuqnm24aqaif3rwvrb4cd6l7ev4jj34cjrbjj75deq.ipfs.nftstorage.link/7370.png?ext=png,
18,Hv8mPdea8nyJu6ZUcykVLYSTdTM33yRWv9RSywUc786d,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,FZos2aS4EZ5FZYs4nnVL3FVP2XN2aeSMMJC1kq5jfCYe,ZgV33gbZY4RVaHa3sL71gVmUXp9y4e2pSEN63JpHqqT,9CR3wgRFdM8t1kiyUxektpT5tx4nzmHwSUzMqo6fp7GB,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,130.0,-1,2392,2.549958890542479e-09,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeiacexs5wxk7gqa3jgopbtf7zu24a566r36mfbj32ux2gqjiuakncq.ipfs.nftstorage.link/2033.png?ext=png,
19,DYbZasCD8YYNKKnW3FL1v3Ynua3NyYVukmrgr1wLuc15,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,56Mj4r1KntomGsVJ61XVkjAYxtjH54kkPGJWE3kwq6ex,EcoeRn1j2wizK8x7RqBpWa2cSJBMeNADy2NDvkA6ap1k,7nEH7KmWEZUTf2owNRYA5Wjy5J2QtRisHVE2pcbEsh3f,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,188.0,-1,678,3.5187132114786285e-10,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeigbxco62sv24qg7nrig4ahx2ypnwachyg2panepddkc4izybin72q.ipfs.nftstorage.link/228.png?ext=png,
0,58fiyn7uk9ZttNfmRGoqVG8P4EvUKGLpogsT3WvQHKrk,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,9Nz7zki36iMGmpnLUpXKsEFQAqWVL4p7Ph6vRPhdn1pz,29kt62zputHkPFbA8No8ZmsATfJsU8gqtzctExu92cbS,BxT5HE9yk7hkWV1m6yHbCjsybYyWnqtwC1GYm8nLGZ4u,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,140.0,-1,6769,5.158264692653276e-08,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeigmaruz52sy4ccjm5hgnrkhv5n5ygu6z76kxqor3dvbf6pel5f2wq.ipfs.nftstorage.link/4399.png?ext=png,
1,3rTQQWrsparZAaJHKkpDnXz7gjfLKpiXX8nnKpewK7Pg,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,6EDw3fmTgwFLJRYPvt99akw3TmZm7qErUhh73sfRVSpP,4HzKz3Lxw5RG887UawJMLawAE3o7sAB9LA7GR5FMjYmP,HojczHPxtDrNbYszyFkrbyjb5hdchvAFuXUeAmoVqNnS,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,175.0,-1,2138,2.0567454583978368e-09,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeicvqbabn4kcviby7s4kmvwn6ps2wk6vxeqm4tcljmbjyqtrcogjiu.ipfs.nftstorage.link/957.png?ext=png,
2,DjXiTTwz4xjR7Cf4JVPgk53USnThbdWYdQSmDCcwV6tF,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,FYJm6vQpMEqTUYP94ZD1jKAE7vyeRzYozbVUe6ou5fKZ,CFsuWFcBSVCHas2G3izgLYc8GDMEsDYmSLmuTAeNGBXH,GygwFEiwZQ9z9YQMiBxoi5vutmeE6FXMG2i65f9KNrLx,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,150.0,-1,8852,3.1702970051588176e-07,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeiby5vawtedmpufcnwrc5yfozjsfndl5kytfoyuebatbwiclboz6oy.ipfs.nftstorage.link/8088.png?ext=png,
3,8hT5fJ8VAaoUsAKdir16LMWXx9nEoCSvmtZHFiq6sJye,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,2t4E4Nbs4b3fQBVe8YNB95MMJsVGteMVC4JLxbHANEia,oDH9K6pnkxPVomXn4J22NC5FyfU9zMctMCKJDgeoPcv,4c5oeZsjaxQFo1MUUgGUDN2v3crzEke27XmvJ5HGVnke,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,169.0,-1,1304,9.087232443377196e-10,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeid3paocghycbgtni2xpdhyao5vasx2ru5esw4vaz57q5lgybcvlh4.ipfs.nftstorage.link/1318.png?ext=png,
4,AxN5SAMx4JWbjaa2xqcqeHYyqUibHUe5fG4HqWypgjRX,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,9HLMk2oLJ61y97mL7jaXx6YbeLAQZSstJc5W2xyS2cZr,dtkhGkFxouz1ibyk6B78z7QGinCMb7XMwooYE27dhBv,3yx49Updrhm6Px37uHb1yQ9v8rVbWwR6WRVru2anMSFv,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,125.0,-1,7851,1.1504329334875688e-07,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeifvlxcaeg5phenduz2g7zu2fopnqx654664qboqupckixugjihxzy.ipfs.nftstorage.link/5620.png?ext=png,
5,9ZP9EKQ2tAskspic2xrCXyeSeEZkCebCUhaYkAVTZm4W,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,DBt4wwfYy7SSZ92JBcfDQDocFtUDF9HxTsGfYc9Y3rmJ,5oEtmBHdBRVNfZQ4WY64v88a5N31PNJYUyGsifYkpmBa,2dDWqXo9RivyP2bUF95Cib1Bnq97eKQaja1rfkXRsCSs,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,145.0,-1,3928,8.275961064102747e-09,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeicy7pvihtr32f5ju6mdvekpnft343rx26yn33a3anst7uvqg4q3di.ipfs.nftstorage.link/8992.png?ext=png,
