,pdaAddress,auctionHouse,tokenAddress,tokenMint,seller,sellerReferral,tokenSize,price,expiry,rarity.moonrank.rank,rarity.moonrank.absolute_rarity,rarity.moonrank.crawl.id,rarity.moonrank.crawl.first_mint_ts,rarity.moonrank.crawl.last_mint_ts,rarity.moonrank.crawl.first_mint,rarity.moonrank.crawl.last_mint,rarity.moonrank.crawl.until_tx,rarity.moonrank.crawl.until_slot,rarity.moonrank.crawl.expected_pieces,rarity.moonrank.crawl.seen_pieces,rarity.moonrank.crawl.last_crawl_id,rarity.moonrank.crawl.complete,rarity.moonrank.crawl.blocked,rarity.moonrank.crawl.unblock_at_ts,extra.img,rarity.howrare.rank
0,6vyS45T1b2FZ4PmwMFHuALbkebAa55ydT7zQcxsJmkFr,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,77gv59ghjGyuFUD6pG1LsTKq8EhNwq3KMeGghHYLHJT4,ECife2diDsbCZ9vDYLkDM5nBnqf46RLt74mzxXabX8rF,1MnUV9Vgmi87wBmbRSshmdtu6zPAjQUh4EraoBqzcQG,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,29.2,-1,658,1.6245525606219e-09,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeieuomhimgf6q4d6qtlp3mt4lt3bguuqomsodl2tnne2lldr2pfmjm.ipfs.nftstorage.link/3320.png?ext=png,
1,2efESi2qeLgjXYqixPdE5TvGy8sisaPCTsHvkvZHBmUs,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,8pij87QL4fyGzTVtQKatsYbhghUY6yqwZHLAt5wnS4vq,2tydnXqaGi72mD1RGWykpryveKUXW7gyA8ZPxEDvq8d4,562dQRLSCJjL98uFd2YTFiphXP45JTdWdpFmK8XtUnvN,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,15.7,-1,8917,4.685283908586162e-08,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeiba4o7j36letvviicct3orfvsfs46kf7cn4quk2afrkvbe2c2nkni.ipfs.nftstorage.link/9924.png?ext=png,
2,A31TVxZxdS29NvpqrnZxdT9gzHB51Hhxo3zmRYMANkZS,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,7w5UnaTXnoCzLvyRvhXysSqajFXMsVKUEYqpZkH8DArR,E4r43F6VU4XHFxaTyNre1XSq2cQMWBLqAhxytvkPbaw,DBYE39PY93jdDcdTvZ42WVhNA1nnqSpQHZqzF1sERxym,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,10000.0,-1,5255,7.2796310903903975e-09,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeif6gnwmrvcsrmehlpv3d4zkpr25nokxxwxiaj3uw2z25wpmfq2ymq.ipfs.nftstorage.link/1322.png?ext=png,
3,EpKrGJj8o4sjLcBH6tzm5315XSCYWmoNmYQYcKWNpNDE,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,2s2TEcgacHNyxU5CmYL4PtPJVVXpo3NnDEPWQmNq6YcU,9ZnwFg5etrPEnVPxmiUphfbwF2KfuSKJXLYRgKECVycb,2HNjyZkWcbKNFfcjZ2iC1jYaETcSAwPj7DjsTR5n7qf2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,29.4,-1,8304,2.8309298025544e-08,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeihsrqq7ys3uubl4lay3jbbcst2aqdvemqznk3ekdncjnflc7jhwpa.ipfs.nftstorage.link/7598.png?ext=png,
4,psBm3eYPi6mZUxfbH3XhApUmQGb4yHzUwNES7nUeDNp,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,BwBPVMC67VGFvTBbKbEQRQbk7Ty2eUnAycoTaxoLytwj,4kXvxWiVT3rz9NRnwvsZvgPbRGejg3FhK85UqThxS3dG,wHmbXADzipyFpt7V5fV84Y4PXipoG3ZSmVdqd8cgdxb,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,17.0,-1,8542,3.398177644087049e-08,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeihjf7fq3muaxrazn434xaqyetefr7cupfndwvxcenrh2mhlkhxwxe.ipfs.nftstorage.link/9508.png?ext=png,
5,DwwVC2ywi2Sz548LLjxjgihX6mFoQzH8EeUDiufRUEPD,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,6wPAZbohnw48JfWwZePgWZ9676frzas5HMafdLmX45US,DtbLr51yEbDsumKZuzL54oxizW1kHbPr6DwFGBDcCJA1,EJz9JgxmaWV5SFRBDhnAA4dQQsFta1jfWRBzkYMqwR6e,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,16.0,-1,9614,1.0328872792530601e-07,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeiemb33dswohevm2wdm4mf364l57zqc4el5srjiq36gumckbdwqpzi.ipfs.nftstorage.link/9330.png?ext=png,
6,Ahk4oN45nQqrMWptpihV7Yko9327WfweHVqpwhQdZyAT,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,5wEFYot134G3BMh6REkHa13GeGz6hh9mSN2Ss9oztQLy,BVzKKQzygMbznRUqcAQHpgsSLVJox7xLhyocG8hsMYJG,4WUVZMFS45m4F8nHJzhKKcRsmqNUzLVNrs6nB1zov5C5,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,22.0,-1,9139,5.8220271440494863e-08,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeihc6lctwgricti4ne37a6kn6k6jfahhtdugrfccp2do5gznbqnm2q.ipfs.nftstorage.link/5498.png?ext=png,
7,14kXWjGgGPL2XhPQwTGg9Rd6P6mGjz5ndiEPecFxRmji,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,JDnSv1qtSoD89EYfDza64s3ihZoGxbGEXNjyiJR7jTPt,71X3q9PoYuXHdSLN7gk6Y9qPZfgu2xQGeJ78aM2LiEti,4WUVZMFS45m4F8nHJzhKKcRsmqNUzLVNrs6nB1zov5C5,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,22.0,-1,9556,9.52585363104769e-08,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeicqyesd5w7736hurfe25q5ujgsjryvohcq4tgvczhfbk4jlvit47a.ipfs.nftstorage.link/9441.png?ext=png,
8,2pnQ9fE8XtCod4Yxp4mUVUA7rCvfZ4SQMPMSHb7syx2F,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,Cd5uSkSgqbs2WnVkk3ZBApJJXo2x43jMMN4byhniipnn,91LZf1hggZ2Mi7wzQGQDJJa3X7gQWB5M9Bc8FfY76Tp3,7yXT6h7C7t5Hr8BF65UDsDB5NbzeMXsaCdwm2Mucmtvs,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,18.5,-1,9327,7.068409964822166e-08,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeiext46da66oyaeludda2pfbd47ztmdksy6rt4jme625u2xrfmqrsy.ipfs.nftstorage.link/4214.png?ext=png,
9,J6BDFkRQ7JVJ5z6tReFCkpAXNZC58f6Wthao6Xgmw26R,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,BszZ41Y4aTp1DJuK53LXuZBU3hhtAZcdkKzL7gqWKcRW,64bNz5o3PGRrkRFKbteTiYnuJhjM5NFoNzFCuc5vvC4E,9ZBTPcsrtm2Q82ySw3RW3wAZxNZ3exAUcdgoSkDbZ9Vk,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,60.0,-1,1783,2.70309146771664e-09,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeia2j7rfjkwzytpurnf3bh2x6qjnrhnw35fjzpv5g54imw74em7v7y.ipfs.nftstorage.link/2016.png?ext=png,
10,Aw1cfMZQ4i4fVejz7ANWYMBEw8RBDXMYw4Lw6PimfofW,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,BoPmJr7vfuwfHbDKia4bE13j3TpEib6n1jts4EcRckxt,CSthya8sWqDr31KuMEz3eM6Rpe1qixMozP8Z8grPS2F,GcTADkSzP1EQVGLZwJ96PnK2Ch2NGXtwpa9TtoGHrzxG,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,22.22,-1,2823,3.7074513357175005e-09,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeieq2xljpo5pzk2eijcn3hnndayjgmxwtjszzvua3oqdfjlzpkvcmm.ipfs.nftstorage.link/9728.png?ext=png,
11,7mGocRccQz6nqAWqZk2GgJVyi8H2P5mpkAMJUQnoriVX,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,5RDqgRpEyCvobmBMg3eKnM37mrudfUKxrB5Bb1H5BZzX,GAycoFWysfUgpn6Q8759qRYKCgCnm4eM7Ekr6TG4qNnm,F13mmcHWDEftHDTk4uGFZ2vhJMmum44pLH9qFf9DZjTK,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,16.0,-1,6126,9.565601470227937e-09,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeihchyz6p4fzldsc5yoblen2wxsze3w4376haoke24drmdrcsjxzau.ipfs.nftstorage.link/3659.png?ext=png,
12,7Ha1HuoAhvpNEeg9yPvaQDzpoSsdjTw13jScobc7PGFH,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,HopfH9RyiYy4eD5NBHtAKmbaHd5XTe883iv6JiQYbGc5,93W3KT2AUKM6QGCQfipUoEjBADLNrjuFjYvMiLw65cVV,DCRNjDT12RoqNHbiCADmyhRw9meDVD8mukKfREWkwGML,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,18.77,-1,3031,3.9636640939077e-09,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeihdmc3ucwmk4xli7gb5vs5byoa6dybkis7dus7l5eubjjldxj7shm.ipfs.nftstorage.link/1438.png?ext=png,
13,6uzbWkvhWYb6EAosbdDFYbjwQ2ViqLjzuWYeuZqk98Sd,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,FuBsGNrz78g6amzv3vtRpcGUoZBAe6hDBpPUVdjjMQLP,GegzHcUxGvCRHABFVKmzJD6NHQatwSwBJjBAykHcQJ24,DCRNjDT12RoqNHbiCADmyhRw9meDVD8mukKfREWkwGML,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,18.77,-1,5223,7.206459978140641e-09,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeiczaqygf7igm2vpbxqhf7lues72ahmlcptq7spa35ut4n4a7hby6u.ipfs.nftstorage.link/2591.png?ext=png,
14,BfFPNVRWXmeMecqqWiZqgNwF1C5Jxt27hd7HQLkV3erk,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,BQBJiyoqN158BdnEh3zE79U1goAaXc5FKidmGsMVPCa3,B1DWinXDdVjcrsNrRujpXXftgf5ZNQf9AWa9M8p7kJ7y,DCRNjDT12RoqNHbiCADmyhRw9meDVD8mukKfREWkwGML,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,18.77,-1,3167,4.1351364014336e-09,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeihrrdwei7qxxybjr2kwazunbjfm4ys4a3i3d5reieb5wz5f4tf4yy.ipfs.nftstorage.link/6099.png?ext=png,
15,AVKKG8L1iNayBVJA4ZNVaAfSBx7SiVNdYgnzxr7mH8Ld,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,EKNJi7bNxkApiRCkmVWxhvC84ABW2qqQn9NXhEgmdLVe,3qVeDRKbRHXuuJ3NcE3So3wJCJs7LAALgYY5MKPB9e5s,3GteEAUczTW7qRnksdcnk8RjdqfrfmDS5PBfiK62VGUN,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,16.1,-1,5623,8.152435020345e-09,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeigayqefqfmfrobjeigipsasb27ynvhhd3x55s5earipq5zf2k2l24.ipfs.nftstorage.link/9996.png?ext=png,
16,4UMQNExTvd8rDnugMikSSiNoonWqkTFfLWm8QDQT87dh,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,CG9M3iWc4pdrN3sGiJYdXDT44ajmueL3GE1jQoEPCQ4k,5x5brWopoKkC3eZuup5K57GsGnckpQUTTicqzwcW7gw4,4pJ3MG7etziNX6QuEHAfcj8Jg55oqjJqQTDb7jyeL1B1,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,16.0,-1,6819,1.2641498702145e-08,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeiggtmbjmbtgmtfioglgjlnljedbu6iu65tb7jtc5bh5i3x3ivipye.ipfs.nftstorage.link/8920.png?ext=png,
17,HQsmpy64VMjg9h2fBJVMEndGaLdx5dqfBtria68mzTiJ,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,7bp3ebKWqJwHSzdKddbLLXppFYwUGdn19HdEdNTj7cTw,9FSmVLpuqXHL7946C6PWZ5UuyksBvKqTrdNxDYQh892c,E2ZNY5tgdSDeBWb2sBvQvLSiy4XqNamCt5Jn69bJuhs9,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,27.0,-1,1705,2.629285322612256e-09,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeibwdjqmo66igchta7pm3oulro4knid5iv277q5gjmqwl76mpkapha.ipfs.nftstorage.link/4368.png?ext=png,
18,H9TDp7MZavrfwqLsFmgkBEyBye61PM1APtTzkuzJKMBV,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,FKUhS9mxHfcJUcgxnLE57RjgVmk1bWpPaRbLoXv96t2Q,8qbjhdwR6uuTK6LcAuTreFrGK1DXbe7KRyaMkudPSpW4,3GteEAUczTW7qRnksdcnk8RjdqfrfmDS5PBfiK62VGUN,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,16.05,-1,4712,6.239005958366719e-09,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeid54g65l5e47wqycolxghxfzfvjbqkjkkinhurjigpvorxvk6bjpu.ipfs.nftstorage.link/2652.png?ext=png,
19,A5bEuV9Hvfv4XAPs74EixNRQDVj6WfcF4bjJ64HbJqjS,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,CKpZyq3cLGtZAUPeBZbh2sQ47GsRrX5uMh63TTEqhXrt,GPSBv6NQfdiAFic5bmLrqDao9iWDboS3nkdtqSKp618j,FNy955hcUXSUH3jQfyp1RbjhxoeJ2qcUMzVwjyQWgvWp,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,38.0,-1,7170,1.4832114330033004e-08,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeihdcj74swsuzoowtsphoiqvzgzen37aixmq7mpluowt6xfr6yl4si.ipfs.nftstorage.link/1863.png?ext=png,
0,2RKs7pJLNMNYtTv84ENvoenx4DUAmuFUKmTTwdSDqhdp,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,Bs6qfsTStTaiKxHJZdnJDncRZ7QUrcXwZ7bAFtpU8CMz,3abPYGgevjPuHcMT19hm3D32sNnxTE894xgE3kG8s3Fx,DjDcm5NyAkqnLL4kL9GMp7GEozqUdW8aAvT3R3BCtDHj,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,27.0,-1,4804,6.411523715025001e-09,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeiea55jkyzqromjkoohcfz5u6qfctze5h6vllwhcxm7aun4w6ncnfe.ipfs.nftstorage.link/1789.png?ext=png,
1,9yfn3rt2ESqM66aY3rfRSBkWhskMX41wpvcgGFbVU4QP,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,2vBdM8CW4uzrf5sN3vJARnkSRxMrLUgpRPg8oPeGsg9D,77Q3VyMNvehfbbTxGrvkrf6Bya5zwK7N7gvKwdAaJv1X,HpdeHscfLFS2g2MSATp5pPyTe49a2EkkCuYeP7mN1ts,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,18.7,-1,8404,3.058880829882696e-08,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeib2m7dtchmq3ujnesajzrmsbulgjww4ncswscl5jkkjhjw4jpxtbq.ipfs.nftstorage.link/1705.png?ext=png,
2,BFZ38aSx3rM3qjhFy3NuvkMGD9VkcaDgZehNbqteymgz,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,6jNhCYVwn3pVbAXKXagi2LLUyv3uxYS8Noq4if4yMT5s,AYXr5AyGc9CYEvk7uMztxJQDCgAYg71jBAW64YXi14ab,3ALuDUfwVoaPDgEuNzSvTKqK2GdCRzvij1SHhx1fsHSg,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,16.95,-1,9040,5.204313522483075e-08,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeidguqdkeslny5mtl5nprddan6c4x3lsqvtblxotqd73itw525pusy.ipfs.nftstorage.link/460.png?ext=png,
3,BVW5y62wmH563sRTFsvdT8zURnPQWqUQ17tA9RxxcWAj,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,41Jfmh428oqavTDrd7Yw6kLvijUvF6Hnp2LeQSDLo2oT,HVmcaWh4NYuwkAK97RGT4DscwzJBHSchg1JHHycDnR6A,FQBSAXLNSGB6CY8DiXaErwAacmDxNW6ELVCD5sDZ9uXm,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,25.0,-1,7924,2.1611359497e-08,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeiea7znca26qihtjmu6kquxf4igypiemiu5jbtfp2cnkmxj2orcvna.ipfs.nftstorage.link/2310.png?ext=png,
4,ALGKPc8svTtH9ng4BNLRwREuPrtofCuBALjCnXyivez8,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,AMBhjCJFhoXgsEcdDDDnYufpvQxg4njquxsKLz24JoJA,DQ5smJTeyqJXs2SjWH9bSzvvSnYpQ33VRPhYTpMrf9Kn,CghvxjiTsZFDuvuMiCLxoGDYJ9NMssPC9HhdYzowGAMN,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,32.0,-1,3136,4.0953883450233615e-09,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeic2okfe4ptcgnee4o4gjeib65p5ruebebfzggtbr62qnenheavrku.ipfs.nftstorage.link/3696.png?ext=png,
5,77vZbxxKTfQmnW4p389y1SoMw6CrkatrddF3sVbgaEos,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,6vXSQ341SQKPRQkE31wJLJv5CearJHvXLdmjgdQehbVt,ChdFE1AFAC9TTGramUCrgs6Xk4mL7ocdyaobTNDi5Ach,D1yyuAv8zbBqn7XYFoA488Rh95AVWTJnWAxpxw5NZ9bZ,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,22.0,-1,2583,3.4615543056803994e-09,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeiceyoykabtlwc2xagluknxhao6zuzopwlxwyqn3elhpcfd6gst3nu.ipfs.nftstorage.link/4146.png?ext=png,
6,JChRH3SgyvJmAwd1NEw5ZMkn4HT2rLgv1PedRe6GypUx,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,BZ3epgjrbgTfxu6Je5wvx3vkXEsZkMLuvAWnKBMh4o2U,GTCjinDw9QfjiVN5fHQRUFjnXhN78JCeegNrcwpduS5k,g6bCukhfU5RWWNwUtAdg5ez8s3nUZmjoXLg6g6r5Zea,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,25.0,-1,4755,6.3116448979179515e-09,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeifj4heiitmvijdyxvlliqr7moxl4cazwkq2k3bs77z7ohzcbgn5sy.ipfs.nftstorage.link/8316.png?ext=png,
7,8g67KX72xTARmxjT8m1MAGDDk8aNCyrXic8V5iUGqhx4,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,BdoD6NAirEgTNGKmEPaXzuQmvXQiuQ6dHegeYCSbArzX,ECC9EMgNpkkUG8uEkLAPEcWPnqNeYLqMJY9qiuo485x8,EpAhasyomkCL8S9bqdffydKhNmCkCUXwgt9CBieQ6BCj,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,17.0,-1,8997,5.00825160654e-08,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeiaq7l4dxih2vexc44u7cpcnduyid52jrkhrbdverltd75x4ivxoza.ipfs.nftstorage.link/7125.png?ext=png,
