,pred_SOL,price,name,rarity_rank,trait_n,extra.img,diff
236,16.878475,24.5,Primate #6107,1430,6,https://bafybeihrrdwei7qxxybjr2kwazunbjfm4ys4a3i3d5reieb5wz5f4tf4yy.ipfs.nftstorage.link/6106.png?ext=png,-7.621524999999998
315,14.37051,22.0,Primate #3278,2227,6,https://bafybeif4et26ouuxy2uui3qb2f36ppq46j7vucndagymrejg4z6bw7nn2i.ipfs.nftstorage.link/3277.png?ext=png,-7.6294900000000005
7,14.35739,22.0,Primate #9442,9556,5,https://bafybeicqyesd5w7736hurfe25q5ujgsjryvohcq4tgvczhfbk4jlvit47a.ipfs.nftstorage.link/9441.png?ext=png,-7.6426099999999995
989,14.022782,21.69,Primate #5175,7043,6,https://bafybeifseptstvchxkgqcunejyybnz37fd6rjsh6oc3q6wdzip3dv6jjga.ipfs.nftstorage.link/5174.png?ext=png,-7.667218000000002
516,13.302233,21.0,Primate #2350,6485,6,https://bafybeih23eylzvrb6rj3hud7a4vqco6hgozrburk77u4q7hwx3v7mu2gla.ipfs.nftstorage.link/2349.png?ext=png,-7.697767000000001
894,15.296744,23.0,Primate #2609,3642,6,https://bafybeiczaqygf7igm2vpbxqhf7lues72ahmlcptq7spa35ut4n4a7hby6u.ipfs.nftstorage.link/2608.png?ext=png,-7.703256
1287,14.278736,22.0,Primate #3468,5656,6,https://bafybeiaedutdoc6u2w2hmd3noq3vsu2wukcmii37zeg6ua2emlbsjfp7ci.ipfs.nftstorage.link/3467.png?ext=png,-7.721264
799,14.158574,21.9,Primate #1810,8623,5,https://bafybeigwu3qkucs6e7ycxodf2olmvgs3gbt5isbm2j3bkmfvaewhoe7ivq.ipfs.nftstorage.link/1809.png?ext=png,-7.741425999999999
50,15.111789,22.9,Primate #1458,9567,5,https://bafybeicvts5y7slhnae7734wrdcvrrxaoorhf46qggo22jqtz53lhf5nwq.ipfs.nftstorage.link/1457.png?ext=png,-7.788210999999999
176,14.426477,22.22,Primate #9720,4976,6,https://bafybeigxmlkh5khsb3qyasoi3zg4b7hlpwrtfvz43zy44a6vpse3vih2km.ipfs.nftstorage.link/9719.png?ext=png,-7.793522999999999
10,14.3812275,22.22,Primate #9729,2823,6,https://bafybeieq2xljpo5pzk2eijcn3hnndayjgmxwtjszzvua3oqdfjlzpkvcmm.ipfs.nftstorage.link/9728.png?ext=png,-7.838772499999999
683,13.160806,21.0,Primate #9708,4867,6,https://bafybeigxmlkh5khsb3qyasoi3zg4b7hlpwrtfvz43zy44a6vpse3vih2km.ipfs.nftstorage.link/9707.png?ext=png,-7.839194000000001
909,18.158773,26.0,Primate #1972,737,6,https://bafybeihrdtyc4363iqym7raycovukgftbaqr2excohnefxe6a62c5mr77a.ipfs.nftstorage.link/1971.png?ext=png,-7.841227
830,14.156584,22.0,Primate #6758,6483,6,https://bafybeidsk4syu62v76pxlqgpf66g7svv35dzzzjasjef6kerepxi6zir5e.ipfs.nftstorage.link/6757.png?ext=png,-7.8434159999999995
733,14.138368,22.0,Primate #2338,9768,5,https://bafybeiea7znca26qihtjmu6kquxf4igypiemiu5jbtfp2cnkmxj2orcvna.ipfs.nftstorage.link/2337.png?ext=png,-7.861632
507,15.8034115,23.69,Primate #1802,1532,6,https://bafybeigwu3qkucs6e7ycxodf2olmvgs3gbt5isbm2j3bkmfvaewhoe7ivq.ipfs.nftstorage.link/1801.png?ext=png,-7.886588500000002
245,15.971073,23.9,Primate #2841,3964,6,https://bafybeiepakisgyljfepetdehf2p3fo2hx546qfrhnbz76pjm6b42vdo4pi.ipfs.nftstorage.link/2840.png?ext=png,-7.928926999999998
183,14.289084,22.22,Primate #149,7217,5,https://bafybeigubhpxvylhhrymhlcjdnxfugpwytficrnxk7xusdafa3m77j7w6m.ipfs.nftstorage.link/148.png?ext=png,-7.930915999999998
1340,14.049291,22.0,Primate #5548,8876,5,https://bafybeicb3mfoyqeaulo3qy6zts3x3jwwnwgxj4izpdxaodfkqynqamjnrm.ipfs.nftstorage.link/5547.png?ext=png,-7.950709
1013,13.785978,21.75,Primate #3638,9412,5,https://bafybeihchyz6p4fzldsc5yoblen2wxsze3w4376haoke24drmdrcsjxzau.ipfs.nftstorage.link/3637.png?ext=png,-7.964022
53,14.52578,22.5,Primate #306,2635,6,https://bafybeihcvhsleb7x745fqkkwp2maifmzde73decrdkdtb7z6fj3d4sluz4.ipfs.nftstorage.link/305.png?ext=png,-7.974220000000001
119,14.004005,22.0,Primate #3402,7345,6,https://bafybeiayuvbdnsexywsnpfhzuvik7xeqosii72l6xvnrmw4qtpy5s6bhcy.ipfs.nftstorage.link/3401.png?ext=png,-7.995995000000001
466,13.990545,22.0,Primate #3950,8741,5,https://bafybeifrjzb3dbak2ruwsooltc5j4uknw57yoxt4ufw2cqwjtkak7qd25u.ipfs.nftstorage.link/3949.png?ext=png,-8.009455
649,13.927038,22.0,Primate #4635,8673,6,https://bafybeiblxfct4qyejeeuovbdez3r4cpqwxcbozkekvgnmnquebogurhdvy.ipfs.nftstorage.link/4634.png?ext=png,-8.072962
421,13.917483,22.0,Primate #8060,6207,6,https://bafybeibutfmwo64wuyvswgoo5pq46zjco42rd5jnsswjfxto63x7tq3bim.ipfs.nftstorage.link/8059.png?ext=png,-8.082517
637,15.912531,24.0,Primate #4464,1835,6,https://bafybeic7l5p2x3m4kawtb7stwrqiriaz56walbcslus4atscjbxoqyu6pm.ipfs.nftstorage.link/4463.png?ext=png,-8.087469
805,15.833893,24.0,Primate #2819,1406,6,https://bafybeidr7uid5f7sqsapgyn7p7wqd6goq7ae3j7khsjiexwhwmanx77ici.ipfs.nftstorage.link/2818.png?ext=png,-8.166107
349,16.785213,25.0,Primate #2015,3188,6,https://bafybeia2j7rfjkwzytpurnf3bh2x6qjnrhnw35fjzpv5g54imw74em7v7y.ipfs.nftstorage.link/2014.png?ext=png,-8.214787000000001
164,16.752779,25.0,Primate #4576,3186,6,https://bafybeie2pdxezfdfvpur24lebfypt3xj6lygwpflx7frjyet6hdt7d3owe.ipfs.nftstorage.link/4575.png?ext=png,-8.247221
892,16.744032,25.0,Primate #8829,2102,6,https://bafybeie2b7vyv2hfkfj236jduycefgo664ulxdu6k5kkt2tz4za3hglg6a.ipfs.nftstorage.link/8828.png?ext=png,-8.255968
1000,13.740282,22.0,Primate #591,3073,6,https://bafybeihxi62hmcyzhi35mhy6w4icpw7rtttvbxuwikvaoesbiqc4tnfmju.ipfs.nftstorage.link/590.png?ext=png,-8.259718
741,13.736138,22.0,Primate #7186,5723,6,https://bafybeiev42zqlnuwizzjjnu26m3fccw32eoxycebqlqmesx5dwcgntmpju.ipfs.nftstorage.link/7185.png?ext=png,-8.263862
337,16.712965,25.0,Primate #4603,1747,6,https://bafybeiczjevudjiua6cea7agf3hs2tp33q4t4n6vmjcpdnyvh2xe4jb2fa.ipfs.nftstorage.link/4602.png?ext=png,-8.287035
402,16.702423,25.0,Primate #1939,1323,6,https://bafybeigti72m7drbecpjsnbq2ii3h4h75ubnkaboakstmluvwgqes53434.ipfs.nftstorage.link/1938.png?ext=png,-8.297577
60,16.58393,24.9,Primate #3076,1722,6,https://bafybeignijm5z37fz2hvvn2bbtnza7ev2ikpxaick2ewydgqp7ncdjricu.ipfs.nftstorage.link/3075.png?ext=png,-8.31607
354,14.168269,22.5,Primate #7782,7548,6,https://bafybeibdfwnvemx4nnewoxko2prsaoqx6btrd4p4d7jao4aakyez4msh6u.ipfs.nftstorage.link/7781.png?ext=png,-8.331731
293,15.64503,24.0,Primate #5758,9101,5,https://bafybeibmzemcjaxsywzm2dsn73bgfizkypb7pvgduflpyremfhoteu2req.ipfs.nftstorage.link/5757.png?ext=png,-8.35497
884,15.161325,23.55,Primate #2484,1907,6,https://bafybeic7qqwmxmlj7x7bb3iajxxnjiyzg62beq6vwpmrfxxdttgy36n2ru.ipfs.nftstorage.link/2483.png?ext=png,-8.388675000000001
6,13.586938,22.0,Primate #5499,9139,5,https://bafybeihc6lctwgricti4ne37a6kn6k6jfahhtdugrfccp2do5gznbqnm2q.ipfs.nftstorage.link/5498.png?ext=png,-8.413062
1197,15.076423,23.5,Primate #4363,2142,6,https://bafybeibwdjqmo66igchta7pm3oulro4knid5iv277q5gjmqwl76mpkapha.ipfs.nftstorage.link/4362.png?ext=png,-8.423577
520,16.575024,25.0,Primate #7433,1421,6,https://bafybeibucejgc45bxahzs6jninz4vqmqrnhvvxeib4lgn7xo2jqlwlty2m.ipfs.nftstorage.link/7432.png?ext=png,-8.424976000000001
769,16.57095,25.0,Primate #9645,1822,6,https://bafybeiao362xrzukukbj4hcv62qsdlaomx2yioxibd6uoj46xqo5jifho4.ipfs.nftstorage.link/9644.png?ext=png,-8.42905
1286,13.564879,22.0,Primate #4357,6179,6,https://bafybeibwdjqmo66igchta7pm3oulro4knid5iv277q5gjmqwl76mpkapha.ipfs.nftstorage.link/4356.png?ext=png,-8.435121
737,21.453653,29.9,Primate #3852,394,6,https://bafybeigcwvdayi4tkcar6jwlwgg7wetp3k7f4kywnzrhgxicedssobjfji.ipfs.nftstorage.link/3851.png?ext=png,-8.446347
98,15.516745,24.0,Primate #266,1889,6,https://bafybeiemf7tqicbhkw6onn4th3vdbfx7q5kutflnn6fmpemqd2dg4bmdiy.ipfs.nftstorage.link/265.png?ext=png,-8.483255
143,16.500042,25.0,Primate #6340,8384,5,https://bafybeif7azg4vdykghsvu6iu6uf4oe4q75bdfzl72cjloa7pg2fqrr3ccm.ipfs.nftstorage.link/6339.png?ext=png,-8.499958
1110,15.485037,24.0,Primate #7719,3001,6,https://bafybeihzm5q5y7ofpg3by42i3ldpfcrm62sbroaxxic635dbvd4in7hy7i.ipfs.nftstorage.link/7718.png?ext=png,-8.514963
388,14.481965,23.0,Primate #2194,8432,6,https://bafybeigsrun3cemxgzzivlq64m745cvwnjsmjhtddv7vqoybsawwf2r3w4.ipfs.nftstorage.link/2193.png?ext=png,-8.518035
156,16.481178,25.0,Primate #7110,1803,6,https://bafybeiam2z6rzhx3ih5xuquvihqqpeydto45tanpf4vpxgich2urnupv5u.ipfs.nftstorage.link/7109.png?ext=png,-8.518822
825,14.25021,22.78,Primate #9750,6295,6,https://bafybeieq2xljpo5pzk2eijcn3hnndayjgmxwtjszzvua3oqdfjlzpkvcmm.ipfs.nftstorage.link/9749.png?ext=png,-8.529790000000002
660,13.94722,22.5,Primate #472,4585,6,https://bafybeidguqdkeslny5mtl5nprddan6c4x3lsqvtblxotqd73itw525pusy.ipfs.nftstorage.link/471.png?ext=png,-8.55278
655,13.405784,22.0,Primate #5034,4319,6,https://bafybeigeco7xkhz35mggorol737ih33d4h4yqeiqdb43h32v2f3jsb7gty.ipfs.nftstorage.link/5033.png?ext=png,-8.594216
1071,14.324526,23.0,Primate #8014,8092,6,https://bafybeidr5xrw35mlplzrhwp24wrlq2lbugo7hiqce2dpy7g7lgbfd6mbfm.ipfs.nftstorage.link/8013.png?ext=png,-8.675474
977,13.502984,22.24,Primate #2225,4629,6,https://bafybeihslrnej65uhrzragca4ty43vdsnb4b3ago7ysg4f7c7nmxeakaiq.ipfs.nftstorage.link/2224.png?ext=png,-8.737015999999999
958,13.252596,22.0,Primate #7743,9532,5,https://bafybeiao6yb3qkznplmrzkofqsc6khmwni222doh374icoattin2hifw4q.ipfs.nftstorage.link/7742.png?ext=png,-8.747404
832,13.550287,22.313,Primate #6179,4624,6,https://bafybeibxcqb5vsoj2rkrhlxfanebqdkhxecmtljdzbytqxourhqhmtkfkq.ipfs.nftstorage.link/6178.png?ext=png,-8.762712999999998
1285,13.183252,22.0,Primate #4924,6361,6,https://bafybeih2khro6fapm4g7podt2omqnkl5daoctan6ft5cac52ziwi2rxsie.ipfs.nftstorage.link/4923.png?ext=png,-8.816748
295,15.151959,24.0,Primate #4744,4540,6,https://bafybeifn4i43ckfysooegjyd5dxbtsp3yia4chmfhw2wzfyikq33z465d4.ipfs.nftstorage.link/4743.png?ext=png,-8.848041
829,13.108273,22.0,Primate #8707,7228,6,https://bafybeibhjmbtlpdujwd3m5x3q4vukp4fwm7wlbdsuzpyzx5hqnv2u6dkxi.ipfs.nftstorage.link/8706.png?ext=png,-8.891727
290,13.758176,22.69,Primate #5389,9252,5,https://bafybeiafhootkgxwmtohg4kngljq263cp6qw3ww43iuyiwhdxfweoubz5e.ipfs.nftstorage.link/5388.png?ext=png,-8.931824
350,14.536192,23.5,Primate #2494,1697,6,https://bafybeiasma3d2fskanon66zz6d6rqubttpbiwrufjfqqt2tvknzssx7x2y.ipfs.nftstorage.link/2493.png?ext=png,-8.963808
1198,22.032782,31.0,Primate #9471,889,6,https://bafybeienvkwuj5rezppzpzmoewhe4ih47gagfxpgw6xgt7werhwsaigcm4.ipfs.nftstorage.link/9470.png?ext=png,-8.967217999999999
508,14.030571,23.0,Primate #7048,3618,6,https://bafybeie7qogmuptv2p4yaiydaprxg2igt5t6q4a4xsw2fadxgsx62zweqy.ipfs.nftstorage.link/7047.png?ext=png,-8.969429
726,16.006327,25.0,Primate #7305,791,6,https://bafybeiau6ezeww3bebmpcfdwuqhw6nc5k7wbcqhzbtwlvbsrahqfyr4x34.ipfs.nftstorage.link/7304.png?ext=png,-8.993673000000001
1429,17.889212,26.9,Primate #4800,1111,6,https://bafybeiatuldseetgpzzjirzlgtwauebyqef44fpjjlltetiqx2cn7fbcni.ipfs.nftstorage.link/4799.png?ext=png,-9.010787999999998
139,16.229498,25.25,Primate #4320,1526,6,https://bafybeidpg66sxor7qdseb773bkxl3ajnt52m6l4igff274xbtfjmbpvpbi.ipfs.nftstorage.link/4319.png?ext=png,-9.020502
335,15.976429,25.0,Primate #9676,2821,6,https://bafybeicw5vclr6ybxwwj6krucqhwhz5alq2km5wmdqbg7l6oakaybe2ls4.ipfs.nftstorage.link/9675.png?ext=png,-9.023571
1218,15.975574,25.0,Primate #8833,1556,6,https://bafybeie2b7vyv2hfkfj236jduycefgo664ulxdu6k5kkt2tz4za3hglg6a.ipfs.nftstorage.link/8832.png?ext=png,-9.024426
194,13.964035,23.0,Primate #9135,7157,6,https://bafybeia2x64n7mkvllaxbrek4xs44i6e7fibvjd2fmrbar6qux2bbywoem.ipfs.nftstorage.link/9134.png?ext=png,-9.035965
593,13.959872,23.0,Primate #2509,9386,5,https://bafybeiasma3d2fskanon66zz6d6rqubttpbiwrufjfqqt2tvknzssx7x2y.ipfs.nftstorage.link/2508.png?ext=png,-9.040128
981,15.951812,25.0,Primate #9980,2770,6,https://bafybeidbj6g7j3k3ilvcvxecrgaiuzyd2udbrqzoz7vhwreceb2yz7nj2i.ipfs.nftstorage.link/9979.png?ext=png,-9.048188
113,19.951643,29.0,Primate #1464,2982,6,https://bafybeicvts5y7slhnae7734wrdcvrrxaoorhf46qggo22jqtz53lhf5nwq.ipfs.nftstorage.link/1463.png?ext=png,-9.048357
166,15.942533,25.0,Primate #4669,2031,6,https://bafybeifrllwrgarexycohmwjhq4nm3bpchln3dafwsks2bnkij3ctgsw64.ipfs.nftstorage.link/4668.png?ext=png,-9.057467
297,15.94053,25.0,Primate #8953,3732,6,https://bafybeifmacnbzbgjvprcgo3ws32gmim7eqezvgkuwvvfuc26idnopmtlki.ipfs.nftstorage.link/8952.png?ext=png,-9.05947
258,15.92528,24.99,Primate #305,2100,6,https://bafybeihcvhsleb7x745fqkkwp2maifmzde73decrdkdtb7z6fj3d4sluz4.ipfs.nftstorage.link/304.png?ext=png,-9.064719999999998
970,15.932732,25.0,Primate #4177,2572,6,https://bafybeide4wvpwmimioxfzrxdjy323oje5w2t3pkx2jjrwprzv4j3r7p2bq.ipfs.nftstorage.link/4176.png?ext=png,-9.067268
635,15.330261,24.4,Primate #3942,2243,6,https://bafybeifrjzb3dbak2ruwsooltc5j4uknw57yoxt4ufw2cqwjtkak7qd25u.ipfs.nftstorage.link/3941.png?ext=png,-9.069738999999998
476,14.624992,23.75,Primate #2684,2887,6,https://bafybeifzutzk2xwpdjb6ikc7zo23pzcvkclsb44majajkpndstrf2dlx5a.ipfs.nftstorage.link/2683.png?ext=png,-9.125008
372,13.871425,23.0,Primate #6568,4219,6,https://bafybeiag6hsuwwbmndg4drcyz7kv5wfqo22imd4kvf4gqqlakkzv2pdmiu.ipfs.nftstorage.link/6567.png?ext=png,-9.128575
982,19.861065,29.0,Primate #5331,591,6,https://bafybeic26v2ross5u5k3o5lwofmfcwdpid577vk737flbjqxsgs4uz2mmi.ipfs.nftstorage.link/5330.png?ext=png,-9.138935
496,14.350639,23.5,Primate #9183,9697,5,https://bafybeifvpns22rq7nigmz3avch3juk64hf4b3qpygshai4i4vtrswk6f6e.ipfs.nftstorage.link/9182.png?ext=png,-9.149361
490,12.826402,22.0,Primate #2837,7008,6,https://bafybeiepakisgyljfepetdehf2p3fo2hx546qfrhnbz76pjm6b42vdo4pi.ipfs.nftstorage.link/2836.png?ext=png,-9.173598
269,13.784072,23.0,Primate #4318,4321,6,https://bafybeidpg66sxor7qdseb773bkxl3ajnt52m6l4igff274xbtfjmbpvpbi.ipfs.nftstorage.link/4317.png?ext=png,-9.215928
300,12.782143,22.0,Primate #6168,4063,6,https://bafybeibxcqb5vsoj2rkrhlxfanebqdkhxecmtljdzbytqxourhqhmtkfkq.ipfs.nftstorage.link/6167.png?ext=png,-9.217857
574,16.77823,26.0,Primate #9194,4202,6,https://bafybeifvpns22rq7nigmz3avch3juk64hf4b3qpygshai4i4vtrswk6f6e.ipfs.nftstorage.link/9193.png?ext=png,-9.22177
161,15.771133,25.0,Primate #9756,6427,6,https://bafybeietkf22ykyxavkl3dngk7woljiqkt5pmspobhsq77sibkloya3tbi.ipfs.nftstorage.link/9755.png?ext=png,-9.228867
382,12.765384,22.0,Primate #7536,6392,6,https://bafybeiewge5udi4vsmj5wzsgqeptkxa2bfoqvauau567rl6cz4fh4cki2a.ipfs.nftstorage.link/7535.png?ext=png,-9.234616
1054,17.742989,27.0,Primate #6701,4096,6,https://bafybeigxpevx4ylqh36lyhisqn4ukbawuybqupq4p66kohzxu2zdcjbsca.ipfs.nftstorage.link/6700.png?ext=png,-9.257010999999999
1081,15.707387,25.0,Primate #8395,1830,6,https://bafybeidhsbgvp6m47exzeai7nye5f6uh3ktrk2f3z6tskbjvvaivzi5tra.ipfs.nftstorage.link/8394.png?ext=png,-9.292613
916,17.698877,27.0,Primate #7348,807,6,https://bafybeigvx73tb7nkisfkgwh4v2do2swgofyhjyaix35rv5nhjsrivy66ey.ipfs.nftstorage.link/7347.png?ext=png,-9.301123
167,17.697159,27.0,Primate #9048,2833,6,https://bafybeifnakjb4jl3lhjbpybembwypjwepqjxo2favcyiysfcz7ikjvixfu.ipfs.nftstorage.link/9047.png?ext=png,-9.302841
695,13.692137,23.0,Primate #1270,5384,6,https://bafybeifl3gee4pbvgpjasfieinwfskclz5ozwrhrzf4cur46xromvezxqu.ipfs.nftstorage.link/1269.png?ext=png,-9.307863
1015,15.944008,25.333,Primate #5510,2553,6,https://bafybeihc6lctwgricti4ne37a6kn6k6jfahhtdugrfccp2do5gznbqnm2q.ipfs.nftstorage.link/5509.png?ext=png,-9.388991999999998
73,13.24087,22.69,Primate #5046,5327,6,https://bafybeibeyi7tr6owtl7ta6adnlysfrg2ysyopoodq5e63uv3ucek74baxq.ipfs.nftstorage.link/5045.png?ext=png,-9.449130000000002
132,15.4914665,25.0,Primate #5584,2389,6,https://bafybeid7krckqe6vi27f3ff5rlhvsjjmhovj7d2qte2ltpcgur73nfznnm.ipfs.nftstorage.link/5583.png?ext=png,-9.5085335
699,14.928285,24.44,Primate #738,2791,6,https://bafybeicqpwfakvbplfjii7posffebgfo47ftvabuuu3xvvviqiuh7ahezq.ipfs.nftstorage.link/737.png?ext=png,-9.511715
420,15.464826,25.0,Primate #8629,2332,6,https://bafybeidkgzfn3tunpltorlz6m3thk35wrkkeka4524oqpdt3g6mp2z53oa.ipfs.nftstorage.link/8628.png?ext=png,-9.535174
657,14.412104,24.0,Primate #6536,4969,5,https://bafybeidixr2n64owbiinh4s5nyucfauup5vvk4xsbm6qndwznw4i2yb4o4.ipfs.nftstorage.link/6535.png?ext=png,-9.587896
1085,15.411723,25.0,Primate #1518,2565,6,https://bafybeiczrp5e4ljkeqw3d7vvcc4st5uvjkooqtjthchzb7wafd7r2hv62u.ipfs.nftstorage.link/1517.png?ext=png,-9.588277
1235,15.39982,25.0,Primate #5649,6769,5,https://bafybeicfhklqzgdt5rwevosdv32j7dbtdr34vlwlkhrkcvzdfw7p5be25e.ipfs.nftstorage.link/5648.png?ext=png,-9.60018
1339,15.395604,25.0,Primate #8068,2659,6,https://bafybeibutfmwo64wuyvswgoo5pq46zjco42rd5jnsswjfxto63x7tq3bim.ipfs.nftstorage.link/8067.png?ext=png,-9.604396
633,15.225286,24.9,Primate #2874,6881,5,https://bafybeidkeunknm2iuc5gezeezey7fts32otxrye6n3s5qwrtvuexlm5rim.ipfs.nftstorage.link/2873.png?ext=png,-9.674713999999998
863,15.325119,25.0,Primate #3243,4830,6,https://bafybeicikmgp6nashm6zyygr3p2infdknwgagfscg7ppidoupqtmfqlxiy.ipfs.nftstorage.link/3242.png?ext=png,-9.674881
531,13.304627,23.0,Primate #2563,8241,5,https://bafybeie2ow6x63y7q5b6skiab7y6jk6e5oqtsbpd6hjwvjc4owkeeamm3a.ipfs.nftstorage.link/2562.png?ext=png,-9.695373
1398,14.303186,24.0,Primate #3177,9510,5,https://bafybeicuwwe4m37pbm22iamc76hom74up6m5l6lslfkiqnaeonvvi52ds4.ipfs.nftstorage.link/3176.png?ext=png,-9.696814
627,15.265458,25.0,Primate #2427,8395,5,https://bafybeia52cbsr7rx6fyiqydga2wi522jn6l7pqhhxf4ah5rd7qjfro5hau.ipfs.nftstorage.link/2426.png?ext=png,-9.734542
144,14.264142,24.0,Primate #4653,7099,6,https://bafybeifrllwrgarexycohmwjhq4nm3bpchln3dafwsks2bnkij3ctgsw64.ipfs.nftstorage.link/4652.png?ext=png,-9.735858
501,15.15489,25.0,Primate #2996,3002,6,https://bafybeia4poyu7otyhdaier4o4zzvxhb5faywaop2bn25pkfeokoyaq3pti.ipfs.nftstorage.link/2995.png?ext=png,-9.84511
152,15.152822,25.0,Primate #8385,2886,6,https://bafybeidhsbgvp6m47exzeai7nye5f6uh3ktrk2f3z6tskbjvvaivzi5tra.ipfs.nftstorage.link/8384.png?ext=png,-9.847178
882,15.145551,25.0,Primate #8659,2278,6,https://bafybeidy2wnrlrtsgko67pk2cqolwfsm3k6mszvd3a2xe2g25dbkcd7rd4.ipfs.nftstorage.link/8658.png?ext=png,-9.854449
672,14.135658,24.0,Primate #1140,7481,5,https://bafybeiho6agkphvh3csuthjdnpw7gd3ntsbuungouybdz6ou7jzj2imv3m.ipfs.nftstorage.link/1139.png?ext=png,-9.864342
218,14.122718,24.0,Primate #3391,3880,6,https://bafybeiayuvbdnsexywsnpfhzuvik7xeqosii72l6xvnrmw4qtpy5s6bhcy.ipfs.nftstorage.link/3390.png?ext=png,-9.877282
486,16.300669,26.2,Primate #42,1899,6,https://bafybeifmmrrdbi2bfmmlfveg4qqzranea4xkdtej2jycfpoe7ajxuwvwyu.ipfs.nftstorage.link/41.png?ext=png,-9.899331
495,15.090175,24.99,Primate #654,2308,6,https://bafybeiaqgndthxa46j2wpdymtbzjhg7xecxq7wzcreiuvu4zizj6jwoozq.ipfs.nftstorage.link/653.png?ext=png,-9.899824999999998
301,24.786842,34.69,Primate #9814,9985,4,https://bafybeifhpgqc5vc6sdcbtg4taz2ybmpcfqs33opm3nhpxrsf2mxtskddlu.ipfs.nftstorage.link/9813.png?ext=png,-9.903157999999998
199,14.386538,24.313,Primate #9345,3762,6,https://bafybeiemb33dswohevm2wdm4mf364l57zqc4el5srjiq36gumckbdwqpzi.ipfs.nftstorage.link/9344.png?ext=png,-9.926461999999999
898,14.0578165,24.0,Primate #6271,4076,5,https://bafybeicnl5yd3va4iavpbilawexwflmhprhr2m7w7xjbpcd4f6vdmy7b7y.ipfs.nftstorage.link/6270.png?ext=png,-9.9421835
231,16.039362,26.0,Primate #6353,5677,6,https://bafybeif7azg4vdykghsvu6iu6uf4oe4q75bdfzl72cjloa7pg2fqrr3ccm.ipfs.nftstorage.link/6352.png?ext=png,-9.960638
339,16.660646,26.69,Primate #3743,1236,6,https://bafybeiagd7g6cakwed3nxlnrbiflhtcokkva3ruewbqk7ffuotmsdsc2jm.ipfs.nftstorage.link/3742.png?ext=png,-10.029354000000001
181,18.457031,28.5,Primate #7297,2413,6,https://bafybeiau6ezeww3bebmpcfdwuqhw6nc5k7wbcqhzbtwlvbsrahqfyr4x34.ipfs.nftstorage.link/7296.png?ext=png,-10.042969
886,14.931389,25.0,Primate #5090,2767,6,https://bafybeicgeewpvjmt6r4q7x7gqkrvw6or4meoktfi3jzyykkf3ulbd5eecq.ipfs.nftstorage.link/5089.png?ext=png,-10.068611
95,14.914172,25.0,Primate #1060,2878,6,https://bafybeigjpvk5tp7eg7rwvtcy4gyfx2luzzkicqrpwtbcdmkgop7sae5heu.ipfs.nftstorage.link/1059.png?ext=png,-10.085828
74,15.9021,26.0,Primate #9261,1600,6,https://bafybeieftj4ai6nuplnbnr2zx2n3c54p6ox4clnaz2avqvfmt2cestdute.ipfs.nftstorage.link/9260.png?ext=png,-10.0979
579,14.888985,25.0,Primate #910,2626,6,https://bafybeidqnnnorgcjxwkimvqyncf2sajyu5wlfbmknd5wew3ho33ib2dgle.ipfs.nftstorage.link/909.png?ext=png,-10.111015
40,13.180804,23.3,Primate #2790,5825,6,https://bafybeiefqp2ymzc5ppzuk2dinpa6x3ynr6vonbykoh2pg2zjujr4tkia6a.ipfs.nftstorage.link/2789.png?ext=png,-10.119196
458,14.073493,24.2069,Primate #6588,5462,6,https://bafybeidyie3ghfslqmoxdunc2ft42yzzemowgc2zjjtrlafwymuam4zewm.ipfs.nftstorage.link/6587.png?ext=png,-10.133407000000002
1134,14.852306,25.0,Primate #9586,2751,6,https://bafybeigixhfmmd6c3plg7zbedf4pt6lun6xlr5si3nbkxabb5iwvspnlfm.ipfs.nftstorage.link/9585.png?ext=png,-10.147694
266,14.729328,24.88,Primate #7299,6458,6,https://bafybeiau6ezeww3bebmpcfdwuqhw6nc5k7wbcqhzbtwlvbsrahqfyr4x34.ipfs.nftstorage.link/7298.png?ext=png,-10.150671999999998
802,13.785931,24.0,Primate #319,3209,6,https://bafybeihcvhsleb7x745fqkkwp2maifmzde73decrdkdtb7z6fj3d4sluz4.ipfs.nftstorage.link/318.png?ext=png,-10.214069
96,14.7839575,25.0,Primate #5853,7291,6,https://bafybeicrm2qkeapfzr5jwggsywekexcitald6ubcjwd6ssfgcossjxudca.ipfs.nftstorage.link/5852.png?ext=png,-10.2160425
1051,14.377016,24.65,Primate #854,8910,5,https://bafybeic5qkepfue5t5un4vzhz7ny5cm3txj7o57rmzzxwr4fdqxzzaqoqy.ipfs.nftstorage.link/853.png?ext=png,-10.272984
1164,14.400691,24.69,Primate #9422,3335,6,https://bafybeicqyesd5w7736hurfe25q5ujgsjryvohcq4tgvczhfbk4jlvit47a.ipfs.nftstorage.link/9421.png?ext=png,-10.289309000000001
184,12.70768,23.0,Primate #7715,7723,6,https://bafybeihzm5q5y7ofpg3by42i3ldpfcrm62sbroaxxic635dbvd4in7hy7i.ipfs.nftstorage.link/7714.png?ext=png,-10.29232
463,14.70108,25.0,Primate #7002,2829,6,https://bafybeiax2vxph6ouny5m4ys5yrareuupy3sf4bccieg2snstamzkzlrbdq.ipfs.nftstorage.link/7001.png?ext=png,-10.29892
716,14.699793,25.0,Primate #5082,6977,5,https://bafybeicgeewpvjmt6r4q7x7gqkrvw6or4meoktfi3jzyykkf3ulbd5eecq.ipfs.nftstorage.link/5081.png?ext=png,-10.300207
