,pred_SOL,price,name,rarity_rank,trait_n,extra.img,diff
211,17.716255,19.5,Trippin' Ape Tribe #5846,6492,6,https://bafybeiafm5ed6jz5qlhd2jjdeaac32x4kmauhjuyzh57quw73i7ag7bhly.ipfs.nftstorage.link/5846.png?ext=png,-1.7837449999999997
96,18.203596,20.0,Trippin' Ape Tribe #3714,7835,5,https://bafybeie4kfwrejuidw5qccnvwpbjlxgm4j4juvv35wvbvenz7c3pakwque.ipfs.nftstorage.link/3714.png?ext=png,-1.796403999999999
77,18.901196,20.9,Trippin' Ape Tribe #2038,6055,6,https://bafybeicw4z3x6hqhlysdqrl72wmqdejsciqpwty4jwxjilzouwzwcw52je.ipfs.nftstorage.link/2038.png?ext=png,-1.9988039999999998
65,17.820414,19.9,Trippin' Ape Tribe #476,7893,6,https://bafybeic2dfoaanu4g67edgn4ujekbmicoftdl2w7gzmfe3tdsinwjt5p6e.ipfs.nftstorage.link/476.png?ext=png,-2.079585999999999
82,17.821838,19.94,Trippin' Ape Tribe #4428,9506,6,https://bafybeievjbne7a2otfr7cex3lknoxqvvaiv6fuqkssfpknmt6svaxvq5uu.ipfs.nftstorage.link/4428.png?ext=png,-2.1181620000000017
397,21.825636,24.0,Trippin' Ape Tribe #5624,2739,6,https://bafybeidfxhbfrw52mupqwtmjtpi5qmjnbc3absxzcdzgvzsxahm5jkeqzy.ipfs.nftstorage.link/5624.png?ext=png,-2.1743640000000006
142,17.815756,20.0,Trippin' Ape Tribe #9133,9327,6,https://bafybeidje5vnyowy2lubizukxzeel4pnmb54wko6tme54diltdqwmvsgoq.ipfs.nftstorage.link/9133.png?ext=png,-2.1842439999999996
201,17.81274,20.0,Trippin' Ape Tribe #9983,9834,6,https://bafybeidqwdbqnsiec3doolplndhjmixd7lczhxjaiq2iid6p2fpy4ukzqy.ipfs.nftstorage.link/9983.png?ext=png,-2.1872599999999984
181,17.598745,20.0,Trippin' Ape Tribe #6088,9517,6,https://bafybeibhgmrosdz3uoisrtu3s6zt6uxvvht3yaec72urvejpr6zhsgo4jq.ipfs.nftstorage.link/6088.png?ext=png,-2.401254999999999
34,18.442266,21.0,Trippin' Ape Tribe #6207,6765,6,https://bafybeicariqw5dyah36r7wgnkzc4cu5d7syhl7didkepdphab23otgeufu.ipfs.nftstorage.link/6207.png?ext=png,-2.557734
271,21.128609,23.777,Trippin' Ape Tribe #1795,2899,6,https://bafybeicpyl25aenqmzl2xygwop7b3dblgelgd5a5xxmjktrnwi6sulautq.ipfs.nftstorage.link/1795.png?ext=png,-2.648391
13,21.34937,24.0,Trippin' Ape Tribe #4682,3002,5,https://bafybeibd2ucyrkqvesobcdjkisraboouksclvzapkrgqe3bu3pr2sa77ui.ipfs.nftstorage.link/4682.png?ext=png,-2.6506299999999996
236,21.323156,24.0,Trippin' Ape Tribe #1365,1638,6,https://bafybeiblifubtp4rzgkxs4uklisn3en6yulhmrnm4zj7rmvtnql2nibfle.ipfs.nftstorage.link/1365.png?ext=png,-2.676843999999999
19,18.243162,21.0,Trippin' Ape Tribe #3059,6069,6,https://bafybeihl526jdac7xsohcmaasvvjeqnf7evvoznemutiwcts36wr2vusma.ipfs.nftstorage.link/3059.png?ext=png,-2.7568379999999983
137,19.223227,22.0,Trippin' Ape Tribe #7743,6706,6,https://bafybeidnofqp2nfvu7de6byqxpjwkxmiovxzzxykfy76eyxtr2bl6opuaa.ipfs.nftstorage.link/7743.png?ext=png,-2.7767729999999986
143,27.082756,30.0,Trippin' Ape Tribe #6742,925,6,https://bafybeicnywoc6j35rbe67eeg5chmovi3wicexsclfxs5y4bcqdrdz7oska.ipfs.nftstorage.link/6742.png?ext=png,-2.917244
79,17.025726,20.0,Trippin' Ape Tribe #5483,8931,6,https://bafybeicq6sxgg3dvftdmhhlboeadq7rxnufxmp4drxb4xvlmcm4hyiqad4.ipfs.nftstorage.link/5483.png?ext=png,-2.974274000000001
420,19.01386,22.0,Trippin' Ape Tribe #2941,5972,6,https://bafybeidxn2rlbk7yd2tou7cy6rk2zhe4r2gyv3y5rruxnqet46rgcv4uwm.ipfs.nftstorage.link/2941.png?ext=png,-2.986139999999999
141,33.900448,36.9,Trippin' Ape Tribe #5782,441,6,https://bafybeiauhxudp7ds77jczlvkluiuwu2cjve3qbgnohydwgz32belhlamiu.ipfs.nftstorage.link/5782.png?ext=png,-2.9995520000000013
133,21.93546,25.0,Trippin' Ape Tribe #1429,2243,6,https://bafybeiejxcv56mjlmo67wbcoquswq3iiumntdyveu2fotoc6vf5sywro4m.ipfs.nftstorage.link/1429.png?ext=png,-3.064540000000001
441,19.513535,22.69,Trippin' Ape Tribe #4002,6803,6,https://bafybeihp2abace5lokwfr62f4bftcakrtxshjxu7uve5ihorspq5prno3u.ipfs.nftstorage.link/4002.png?ext=png,-3.1764650000000003
204,21.81233,25.0,Trippin' Ape Tribe #845,6399,6,https://bafybeidhundcxfvfpn2kngwts5dkaygo663kccudnn3upgr43bw5t2bzya.ipfs.nftstorage.link/845.png?ext=png,-3.1876700000000007
160,23.699863,27.0,Trippin' Ape Tribe #6759,1439,6,https://bafybeiex2mipfcwq2dzxvvrqqbp33k4q3p7b4pbmy57cnq5fp3jbdh47je.ipfs.nftstorage.link/6759.png?ext=png,-3.3001369999999994
50,21.670122,24.99,Trippin' Ape Tribe #5165,2324,6,https://bafybeihfmsoz42omh5axgbys4migwbiqcmhzzmusnetnwp4uklhiv746tm.ipfs.nftstorage.link/5165.png?ext=png,-3.319877999999999
37,20.080482,23.5,Trippin' Ape Tribe #2333,2922,6,https://bafybeibwxeyq3mvxorg2jj2hlcppl7424oinh3b3r2mhe7sjvx5slt27gm.ipfs.nftstorage.link/2333.png?ext=png,-3.419518
328,17.522577,21.0,Trippin' Ape Tribe #4961,9710,5,https://bafybeig6wbpturw3ceeewum5chral4mwewea2lmftfp7a3pzhms5a4scjq.ipfs.nftstorage.link/4961.png?ext=png,-3.4774230000000017
151,17.454515,21.0,Trippin' Ape Tribe #9772,9526,6,https://bafybeigrsyehsn4wmqrm4bnugr75ap33s6hxfcxkb7yvr37mmc344in6mu.ipfs.nftstorage.link/9772.png?ext=png,-3.5454849999999993
45,17.442036,21.0,Trippin' Ape Tribe #5800,5438,6,https://bafybeigotisccl54tprubocel6435bp5crbftckmbgjpb5274kvpvs2te4.ipfs.nftstorage.link/5800.png?ext=png,-3.5579639999999984
110,18.26703,21.9,Trippin' Ape Tribe #6980,8552,6,https://bafybeibzrlztb57622rkvsriyjv2e2kpacxdkx7ouyude66n6h42otuegm.ipfs.nftstorage.link/6980.png?ext=png,-3.6329700000000003
26,18.330923,22.0,Trippin' Ape Tribe #580,7167,6,https://bafybeibfm3kte223zqgx43bibgk4ogtvhw7zfjsgqefbbyzuzs5quu3toq.ipfs.nftstorage.link/580.png?ext=png,-3.6690770000000015
54,18.297878,22.0,Trippin' Ape Tribe #3209,5880,6,https://bafybeicsntkzkogczjeqoaf4bdr5oaggzwhrtgbqmf7uev6v5qa6opaqjm.ipfs.nftstorage.link/3209.png?ext=png,-3.7021219999999992
58,18.23254,22.0,Trippin' Ape Tribe #135,8377,6,https://bafybeiactroyv37nqpalzmhpdtutkcwrh2q32gljolq5en3m2ahjfdn6bq.ipfs.nftstorage.link/135.png?ext=png,-3.76746
51,18.535599,22.4,Trippin' Ape Tribe #9058,3874,6,https://bafybeidn6ak26fnltbgaipnoqug6oz7l27wfjcryy3zbadq6bvzzfrqasy.ipfs.nftstorage.link/9058.png?ext=png,-3.8644009999999973
30,18.022959,21.9,Trippin' Ape Tribe #5151,4334,6,https://bafybeiayrjqbfclppyi2wjlb56umsxbitmuftx633diorpr6cdfypdprmq.ipfs.nftstorage.link/5151.png?ext=png,-3.8770409999999984
23,18.871294,22.79,Trippin' Ape Tribe #7062,8556,5,https://bafybeihukg63dsqklv4aqyvqtcluhdbvvl65wbjmsm5vtfpo3xuo7ymxaa.ipfs.nftstorage.link/7062.png?ext=png,-3.9187060000000002
169,21.677538,25.699,Trippin' Ape Tribe #4995,2971,6,https://bafybeiatnlg43l3ogo2sxrfvwmtulvwpu3e6c226yishiycttblkfhkgqu.ipfs.nftstorage.link/4995.png?ext=png,-4.021462000000003
165,27.95554,32.0,Trippin' Ape Tribe #1529,655,6,https://bafybeifgoov6v6g7nuqygy5xgzf3ofru3yp35v5qvztlorlzcudfwsup6y.ipfs.nftstorage.link/1529.png?ext=png,-4.044460000000001
60,22.846748,26.9,Trippin' Ape Tribe #5346,1861,6,https://bafybeihxqz5nwhuotvv36n6quhhmbvrruvopsxwm5gr5jeqxpovq4xte3u.ipfs.nftstorage.link/5346.png?ext=png,-4.053251999999997
36,27.932144,32.0,Trippin' Ape Tribe #7115,758,6,https://bafybeid6jodxxs7hhuaqakahhxplihlpcg7pmzmn56kkso5zlsig24cn7i.ipfs.nftstorage.link/7115.png?ext=png,-4.067855999999999
